epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
76,2755.51,0.7626,0.40011,0.00416,0.93645,0.89671,0.92831,0.8406,0.49487,0.32509,0.00325,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525
77,2791.94,0.75663,0.38658,0.00412,0.94412,0.89449,0.92579,0.8416,0.4942,0.32933,0.00322,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317
78,2828.57,0.75542,0.39006,0.00415,0.93782,0.91057,0.92915,0.84362,0.49164,0.32187,0.00319,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136
79,2865.51,0.75518,0.39105,0.00409,0.94131,0.91196,0.92882,0.84345,0.48986,0.31985,0.00317,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959
80,2902.55,0.74146,0.38526,0.00405,0.93938,0.91069,0.92706,0.84201,0.49394,0.3183,0.0032,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179
81,2940.24,0.74956,0.38579,0.00408,0.93641,0.91064,0.93,0.84408,0.49218,0.32031,0.0032,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629
82,2977.15,0.73255,0.3752,0.00404,0.9582,0.90165,0.92932,0.84299,0.49288,0.31709,0.00319,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148
83,3014.31,0.73403,0.37762,0.00403,0.94631,0.90061,0.92959,0.842,0.49307,0.31693,0.0032,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344
84,3052.05,0.7369,0.37394,0.00404,0.95205,0.89672,0.9253,0.83966,0.49443,0.3185,0.00321,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225
85,3089.42,0.73263,0.36937,0.00397,0.95076,0.89541,0.92608,0.84134,0.49689,0.31669,0.00322,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123
86,3126.62,0.74083,0.37621,0.00396,0.93996,0.90058,0.92587,0.84086,0.49774,0.31947,0.00322,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042
87,3162.85,0.72721,0.36743,0.00391,0.92921,0.91122,0.93019,0.83973,0.50153,0.32025,0.00326,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983
88,3200.45,0.7223,0.36588,0.00394,0.95199,0.89831,0.93075,0.84328,0.5032,0.32156,0.00325,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949
89,3238.34,0.72778,0.36689,0.00392,0.94387,0.90441,0.92742,0.84274,0.50055,0.32324,0.00323,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942
90,3275.52,0.72309,0.3608,0.00391,0.94454,0.90536,0.92963,0.8437,0.50012,0.32181,0.00323,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965
91,3312.48,0.71932,0.35768,0.00386,0.94238,0.90602,0.93036,0.84168,0.50125,0.317,0.00323,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018
92,3348.48,0.71637,0.35742,0.00389,0.94328,0.90615,0.93076,0.84338,0.49865,0.3184,0.00321,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106
93,3385.95,0.7127,0.3607,0.00389,0.94675,0.90431,0.93051,0.84339,0.49854,0.32069,0.00321,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228
94,3422.58,0.71701,0.36513,0.00389,0.94567,0.90757,0.93003,0.84265,0.49955,0.3225,0.00322,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389
95,3459,0.70463,0.35097,0.00379,0.94568,0.90857,0.92918,0.8429,0.4994,0.32203,0.00323,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659
96,3494.91,0.71326,0.35244,0.00386,0.94648,0.90726,0.9287,0.84109,0.49959,0.32303,0.00323,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833
97,3532.04,0.72254,0.36373,0.00379,0.95126,0.90393,0.92811,0.84202,0.50039,0.32163,0.00324,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712
98,3568.79,0.70537,0.34545,0.0038,0.95621,0.90464,0.92763,0.84206,0.50178,0.32226,0.00325,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453
99,3606.48,0.69582,0.33996,0.00375,0.95253,0.90727,0.92758,0.84189,0.50409,0.32537,0.00326,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834
100,3642.75,0.69265,0.34489,0.00378,0.95594,0.90669,0.92727,0.84225,0.50442,0.32319,0.00325,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266
101,3678.83,0.69886,0.34271,0.00377,0.95304,0.90629,0.92747,0.84179,0.50373,0.32431,0.00325,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875
102,3716.3,0.69747,0.34319,0.00372,0.95355,0.90593,0.92793,0.84217,0.50278,0.325,0.00324,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288
103,3753.91,0.6925,0.34146,0.00377,0.95353,0.90626,0.92725,0.84209,0.50533,0.32448,0.00325,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883
104,3791.36,0.68282,0.33385,0.00367,0.94966,0.9077,0.92762,0.842,0.50691,0.32437,0.00326,0.00346607,0.00115536,0.00346607,0.00115536,0.00346607,0.00115536,0.00346607,0.00115536
105,3829.35,0.69516,0.34332,0.00369,0.95398,0.90755,0.92735,0.84175,0.50634,0.32458,0.00325,0.00333745,0.00111248,0.00333745,0.00111248,0.00333745,0.00111248,0.00333745,0.00111248
106,3866.44,0.67746,0.32998,0.00369,0.95423,0.90774,0.92765,0.84086,0.50446,0.32488,0.00324,0.00321069,0.00107023,0.00321069,0.00107023,0.00321069,0.00107023,0.00321069,0.00107023
107,3903.86,0.69195,0.34206,0.00371,0.9465,0.91139,0.92781,0.84134,0.50469,0.32481,0.00324,0.00308585,0.00102862,0.00308585,0.00102862,0.00308585,0.00102862,0.00308585,0.00102862
108,3941.35,0.68544,0.3356,0.0037,0.9437,0.91574,0.92751,0.84105,0.50625,0.32454,0.00325,0.00296298,0.000987659,0.00296298,0.000987659,0.00296298,0.000987659,0.00296298,0.000987659
109,3978.7,0.6825,0.33502,0.00366,0.93872,0.90827,0.92493,0.84177,0.50706,0.32421,0.00324,0.00284213,0.000947376,0.00284213,0.000947376,0.00284213,0.000947376,0.00284213,0.000947376
110,4016.04,0.67785,0.33192,0.00365,0.93761,0.90945,0.92455,0.84117,0.50822,0.32563,0.00325,0.00272335,0.000907784,0.00272335,0.000907784,0.00272335,0.000907784,0.00272335,0.000907784
111,4053.26,0.67404,0.32996,0.00365,0.93287,0.91233,0.92379,0.84063,0.50795,0.32741,0.00325,0.00260671,0.000868902,0.00260671,0.000868902,0.00260671,0.000868902,0.00260671,0.000868902
112,4090.53,0.67862,0.32859,0.00364,0.93044,0.91459,0.92366,0.8403,0.50813,0.32701,0.00325,0.00249224,0.000830746,0.00249224,0.000830746,0.00249224,0.000830746,0.00249224,0.000830746
113,4127.74,0.67796,0.3297,0.00363,0.93161,0.91464,0.92417,0.84046,0.50783,0.3271,0.00325,0.00238,0.000793333,0.00238,0.000793333,0.00238,0.000793333,0.00238,0.000793333
114,4165.09,0.66765,0.32289,0.00362,0.946,0.91428,0.92688,0.84205,0.50793,0.32656,0.00325,0.00227004,0.00075668,0.00227004,0.00075668,0.00227004,0.00075668,0.00227004,0.00075668
115,4201.34,0.67533,0.32694,0.0036,0.94598,0.91477,0.92686,0.84247,0.50741,0.32574,0.00325,0.00216241,0.000720803,0.00216241,0.000720803,0.00216241,0.000720803,0.00216241,0.000720803
116,4238.94,0.66569,0.32176,0.00354,0.94355,0.91459,0.9269,0.8429,0.50811,0.32689,0.00325,0.00205715,0.000685717,0.00205715,0.000685717,0.00205715,0.000685717,0.00205715,0.000685717
117,4276.5,0.66173,0.321,0.00357,0.94645,0.9137,0.92707,0.84315,0.50836,0.32764,0.00324,0.00195431,0.000651437,0.00195431,0.000651437,0.00195431,0.000651437,0.00195431,0.000651437
118,4313.73,0.67057,0.32581,0.0036,0.94477,0.91346,0.9275,0.84338,0.50825,0.32768,0.00325,0.00185394,0.00061798,0.00185394,0.00061798,0.00185394,0.00061798,0.00185394,0.00061798
119,4351.35,0.66745,0.32217,0.00355,0.94316,0.91522,0.92748,0.84289,0.50909,0.32753,0.00326,0.00175608,0.000585359,0.00175608,0.000585359,0.00175608,0.000585359,0.00175608,0.000585359
120,4388.88,0.66142,0.31741,0.0035,0.95599,0.90386,0.92737,0.84281,0.5085,0.32745,0.00326,0.00166077,0.000553588,0.00166077,0.000553588,0.00166077,0.000553588,0.00166077,0.000553588
121,4426.37,0.66188,0.31709,0.00356,0.94287,0.91422,0.92762,0.84307,0.50895,0.32644,0.00326,0.00156805,0.000522683,0.00156805,0.000522683,0.00156805,0.000522683,0.00156805,0.000522683
122,4462.37,0.65652,0.3169,0.00356,0.94335,0.91471,0.92745,0.84284,0.50855,0.32683,0.00326,0.00147797,0.000492656,0.00147797,0.000492656,0.00147797,0.000492656,0.00147797,0.000492656
123,4498.64,0.65609,0.31864,0.00355,0.94453,0.91297,0.92801,0.8429,0.50887,0.32728,0.00326,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352
124,4535.63,0.65343,0.3166,0.00354,0.94424,0.91201,0.92795,0.84243,0.509,0.32855,0.00326,0.00130587,0.000435288,0.00130587,0.000435288,0.00130587,0.000435288,0.00130587,0.000435288
125,4618.35,0.65585,0.31898,0.00351,0.9427,0.9087,0.92756,0.84157,0.50965,0.32905,0.00327,0.00122392,0.000407973,0.00122392,0.000407973,0.00122392,0.000407973,0.00122392,0.000407973
126,4660.31,0.66041,0.31685,0.00355,0.94784,0.90758,0.92757,0.84213,0.51032,0.3287,0.00327,0.00114476,0.000381587,0.00114476,0.000381587,0.00114476,0.000381587,0.00114476,0.000381587
127,4697.21,0.64566,0.31531,0.0035,0.94422,0.90999,0.92784,0.84146,0.51057,0.32887,0.00327,0.00106842,0.000356141,0.00106842,0.000356141,0.00106842,0.000356141,0.00106842,0.000356141
128,4734.67,0.64707,0.31284,0.00348,0.94426,0.90911,0.92807,0.84276,0.51087,0.32927,0.00328,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646
129,4771.68,0.65038,0.3112,0.0035,0.94178,0.91049,0.92796,0.84255,0.51068,0.32998,0.00328,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113
130,4808.89,0.65555,0.31562,0.00352,0.94649,0.91002,0.92812,0.84231,0.511,0.32984,0.00328,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553
131,4848.76,0.60715,0.23805,0.00391,0.94712,0.90922,0.92848,0.84193,0.51122,0.33069,0.00328,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975
