epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
23,833.348,0.95355,0.59871,0.00528,0.93735,0.89592,0.94481,0.81421,0.60212,0.37593,0.00415,0.0142257,0.00474189,0.0142257,0.00474189,0.0142257,0.00474189,0.0142257,0.00474189
24,869.526,0.9332,0.59116,0.00523,0.93919,0.91232,0.95115,0.82493,0.56845,0.3351,0.00396,0.0141551,0.00471835,0.0141551,0.00471835,0.0141551,0.00471835,0.0141551,0.00471835
25,905.596,0.93802,0.59908,0.00525,0.90869,0.90694,0.94502,0.82176,0.58126,0.37416,0.00405,0.0140816,0.00469386,0.0140816,0.00469386,0.0140816,0.00469386,0.0140816,0.00469386
26,941.626,0.94608,0.57907,0.00522,0.94709,0.90986,0.94822,0.83137,0.54741,0.33376,0.00375,0.0140052,0.00466841,0.0140052,0.00466841,0.0140052,0.00466841,0.0140052,0.00466841
27,977.711,0.92313,0.55732,0.00519,0.94146,0.90726,0.9466,0.82893,0.54631,0.33436,0.0038,0.0139261,0.00464203,0.0139261,0.00464203,0.0139261,0.00464203,0.0139261,0.00464203
28,1013.77,0.92955,0.58281,0.00515,0.93864,0.91266,0.95094,0.82617,0.58015,0.33675,0.00395,0.0138441,0.00461471,0.0138441,0.00461471,0.0138441,0.00461471,0.0138441,0.00461471
29,1049.89,0.91924,0.56577,0.00505,0.93886,0.90425,0.9465,0.81937,0.58792,0.35006,0.00403,0.0137594,0.00458648,0.0137594,0.00458648,0.0137594,0.00458648,0.0137594,0.00458648
30,1085.84,0.90954,0.54218,0.00504,0.94831,0.90751,0.94579,0.82559,0.56498,0.34363,0.00392,0.013672,0.00455734,0.013672,0.00455734,0.013672,0.00455734,0.013672,0.00455734
31,1122.44,0.91794,0.55298,0.00504,0.9316,0.91941,0.9528,0.83668,0.55354,0.31633,0.00385,0.013582,0.00452732,0.013582,0.00452732,0.013582,0.00452732,0.013582,0.00452732
32,1158.43,0.89572,0.53583,0.00499,0.92225,0.92125,0.94322,0.83142,0.5429,0.33081,0.00377,0.0134892,0.00449641,0.0134892,0.00449641,0.0134892,0.00449641,0.0134892,0.00449641
33,1194.84,0.89385,0.52972,0.00497,0.95971,0.90994,0.95519,0.83723,0.54786,0.31653,0.00379,0.0133939,0.00446464,0.0133939,0.00446464,0.0133939,0.00446464,0.0133939,0.00446464
34,1230.59,0.89056,0.53073,0.00505,0.96747,0.91624,0.95902,0.83704,0.56988,0.30797,0.00395,0.0132961,0.00443202,0.0132961,0.00443202,0.0132961,0.00443202,0.0132961,0.00443202
35,1266.74,0.8921,0.53146,0.00493,0.95457,0.92346,0.96093,0.84314,0.56046,0.30615,0.00389,0.0131957,0.00439856,0.0131957,0.00439856,0.0131957,0.00439856,0.0131957,0.00439856
36,1302.95,0.88483,0.52494,0.00498,0.93254,0.926,0.95116,0.83751,0.53397,0.31554,0.00368,0.0130929,0.00436428,0.0130929,0.00436428,0.0130929,0.00436428,0.0130929,0.00436428
37,1339.23,0.88729,0.51818,0.00497,0.94314,0.90295,0.94638,0.83288,0.53751,0.31418,0.00372,0.0129876,0.0043292,0.0129876,0.0043292,0.0129876,0.0043292,0.0129876,0.0043292
38,1375.42,0.87762,0.50852,0.00489,0.95742,0.92537,0.95996,0.84176,0.55537,0.2939,0.00381,0.01288,0.00429332,0.01288,0.00429332,0.01288,0.00429332,0.01288,0.00429332
39,1411.6,0.87693,0.5076,0.00485,0.94017,0.92292,0.95752,0.84691,0.52458,0.31302,0.00361,0.01277,0.00425667,0.01277,0.00425667,0.01277,0.00425667,0.01277,0.00425667
40,1448.41,0.87086,0.50451,0.00479,0.94374,0.92969,0.95904,0.84775,0.52167,0.29886,0.00358,0.0126578,0.00421925,0.0126578,0.00421925,0.0126578,0.00421925,0.0126578,0.00421925
41,1484.02,0.8608,0.49946,0.00484,0.9479,0.92714,0.95569,0.84672,0.53563,0.3124,0.00368,0.0125433,0.0041811,0.0125433,0.0041811,0.0125433,0.0041811,0.0125433,0.0041811
42,1520.05,0.85427,0.48836,0.00479,0.94318,0.93805,0.96031,0.84955,0.52507,0.29264,0.00361,0.0124266,0.00414222,0.0124266,0.00414222,0.0124266,0.00414222,0.0124266,0.00414222
43,1556.36,0.86043,0.49892,0.00481,0.94744,0.93414,0.95443,0.84493,0.52272,0.30145,0.00357,0.0123079,0.00410262,0.0123079,0.00410262,0.0123079,0.00410262,0.0123079,0.00410262
44,1592.41,0.85531,0.48744,0.0047,0.95262,0.92662,0.95519,0.84269,0.53163,0.29341,0.00365,0.012187,0.00406234,0.012187,0.00406234,0.012187,0.00406234,0.012187,0.00406234
45,1628.26,0.84746,0.49077,0.00472,0.9402,0.94489,0.96139,0.8502,0.52935,0.30263,0.00365,0.0120641,0.00402138,0.0120641,0.00402138,0.0120641,0.00402138,0.0120641,0.00402138
46,1664.26,0.84687,0.48146,0.00466,0.95792,0.93211,0.96186,0.8466,0.53041,0.29143,0.00363,0.0119393,0.00397977,0.0119393,0.00397977,0.0119393,0.00397977,0.0119393,0.00397977
47,1701,0.84321,0.4699,0.00456,0.96088,0.93118,0.9636,0.85619,0.51983,0.28547,0.00359,0.0118125,0.00393752,0.0118125,0.00393752,0.0118125,0.00393752,0.0118125,0.00393752
48,1736.79,0.83712,0.47522,0.0046,0.94729,0.93767,0.95962,0.85652,0.50969,0.28858,0.00347,0.0116839,0.00389464,0.0116839,0.00389464,0.0116839,0.00389464,0.0116839,0.00389464
49,1773.09,0.83591,0.47505,0.00461,0.94628,0.93166,0.95718,0.8528,0.53315,0.31034,0.00365,0.0115535,0.00385117,0.0115535,0.00385117,0.0115535,0.00385117,0.0115535,0.00385117
50,1809.03,0.82605,0.46614,0.00452,0.96254,0.92988,0.96285,0.86038,0.509,0.28434,0.00349,0.0114214,0.00380712,0.0114214,0.00380712,0.0114214,0.00380712,0.0114214,0.00380712
51,1844.88,0.81763,0.45711,0.00459,0.9572,0.9332,0.96272,0.85722,0.51251,0.27768,0.0035,0.0112875,0.0037625,0.0112875,0.0037625,0.0112875,0.0037625,0.0112875,0.0037625
52,1881.09,0.82905,0.46239,0.00457,0.94725,0.95251,0.96363,0.85891,0.51105,0.27022,0.00349,0.011152,0.00371734,0.011152,0.00371734,0.011152,0.00371734,0.011152,0.00371734
53,1917.07,0.81696,0.45615,0.00457,0.95722,0.94298,0.96442,0.85969,0.51251,0.28891,0.00352,0.011015,0.00367166,0.011015,0.00367166,0.011015,0.00367166,0.011015,0.00367166
54,1953.35,0.82182,0.45972,0.0045,0.9447,0.95047,0.96373,0.86302,0.50431,0.28016,0.00345,0.0108764,0.00362547,0.0108764,0.00362547,0.0108764,0.00362547,0.0108764,0.00362547
55,1989.79,0.82206,0.45358,0.00453,0.95702,0.94301,0.96337,0.85858,0.51866,0.28346,0.00352,0.0107364,0.0035788,0.0107364,0.0035788,0.0107364,0.0035788,0.0107364,0.0035788
56,2025.88,0.80723,0.4511,0.0045,0.96276,0.93163,0.96128,0.86137,0.50089,0.27547,0.00341,0.010595,0.00353167,0.010595,0.00353167,0.010595,0.00353167,0.010595,0.00353167
57,2062.2,0.80718,0.43889,0.00439,0.96176,0.94103,0.96449,0.86278,0.49742,0.27366,0.00342,0.0104523,0.0034841,0.0104523,0.0034841,0.0104523,0.0034841,0.0104523,0.0034841
58,2098.08,0.80136,0.43674,0.00443,0.94742,0.94306,0.96222,0.86134,0.50173,0.27343,0.00344,0.0103083,0.00343611,0.0103083,0.00343611,0.0103083,0.00343611,0.0103083,0.00343611
59,2134.49,0.80414,0.43688,0.00444,0.9545,0.94812,0.96152,0.85872,0.49625,0.27456,0.00341,0.0101631,0.00338772,0.0101631,0.00338772,0.0101631,0.00338772,0.0101631,0.00338772
60,2170.36,0.8087,0.43924,0.00439,0.95884,0.94866,0.96638,0.86708,0.49328,0.26091,0.00338,0.0100168,0.00333894,0.0100168,0.00333894,0.0100168,0.00333894,0.0100168,0.00333894
61,2207.17,0.79918,0.42975,0.00439,0.96464,0.94618,0.96762,0.86688,0.49145,0.25545,0.00337,0.00986945,0.00328982,0.00986945,0.00328982,0.00986945,0.00328982,0.00986945,0.00328982
62,2243.6,0.80206,0.42839,0.00435,0.95783,0.94072,0.96207,0.86198,0.50127,0.26371,0.00342,0.00972106,0.00324035,0.00972106,0.00324035,0.00972106,0.00324035,0.00972106,0.00324035
63,2280.08,0.80168,0.4345,0.00435,0.95043,0.94195,0.96312,0.86502,0.49359,0.26215,0.00335,0.00957173,0.00319058,0.00957173,0.00319058,0.00957173,0.00319058,0.00957173,0.00319058
64,2316.45,0.78614,0.42629,0.00428,0.96937,0.92857,0.96169,0.86185,0.49688,0.26423,0.00335,0.00942152,0.00314051,0.00942152,0.00314051,0.00942152,0.00314051,0.00942152,0.00314051
65,2352.54,0.78262,0.41658,0.00429,0.97261,0.92645,0.96348,0.86408,0.48654,0.26706,0.00332,0.00927051,0.00309017,0.00927051,0.00309017,0.00927051,0.00309017,0.00927051,0.00309017
66,2388.82,0.77649,0.41714,0.00428,0.95714,0.94015,0.96549,0.86747,0.48346,0.26373,0.0033,0.00911874,0.00303958,0.00911874,0.00303958,0.00911874,0.00303958,0.00911874,0.00303958
67,2424.58,0.77945,0.41698,0.00427,0.96316,0.94332,0.96526,0.86258,0.49602,0.27221,0.00338,0.00896631,0.00298877,0.00896631,0.00298877,0.00896631,0.00298877,0.00896631,0.00298877
68,2460.89,0.77859,0.41493,0.00423,0.95585,0.95076,0.96592,0.86697,0.48459,0.27212,0.00329,0.00881326,0.00293775,0.00881326,0.00293775,0.00881326,0.00293775,0.00881326,0.00293775
69,2496.98,0.77789,0.41061,0.0042,0.97664,0.93582,0.96553,0.86777,0.49313,0.2622,0.00335,0.00865967,0.00288656,0.00865967,0.00288656,0.00865967,0.00288656,0.00865967,0.00288656
70,2533.65,0.7827,0.41741,0.00428,0.97347,0.94384,0.96535,0.86839,0.48997,0.25787,0.00332,0.0085056,0.0028352,0.0085056,0.0028352,0.0085056,0.0028352,0.0085056,0.0028352
71,2570,0.7632,0.40536,0.00416,0.96655,0.94612,0.96562,0.86917,0.48477,0.26299,0.00331,0.00835112,0.00278371,0.00835112,0.00278371,0.00835112,0.00278371,0.00835112,0.00278371
72,2606.61,0.7673,0.40409,0.00416,0.96746,0.93406,0.96397,0.87182,0.48052,0.25865,0.00327,0.00819631,0.0027321,0.00819631,0.0027321,0.00819631,0.0027321,0.00819631,0.0027321
73,2642.89,0.76328,0.40196,0.00417,0.96005,0.94659,0.96439,0.86992,0.48193,0.25736,0.00326,0.00804122,0.00268041,0.00804122,0.00268041,0.00804122,0.00268041,0.00804122,0.00268041
74,2678.91,0.76596,0.40413,0.00414,0.95887,0.94829,0.96592,0.86737,0.4847,0.26062,0.0033,0.00788593,0.00262864,0.00788593,0.00262864,0.00788593,0.00262864,0.00788593,0.00262864
75,2714.94,0.75551,0.4036,0.00414,0.95955,0.95132,0.9665,0.87029,0.48605,0.25738,0.0033,0.0077305,0.00257683,0.0077305,0.00257683,0.0077305,0.00257683,0.0077305,0.00257683
76,2751.23,0.7635,0.39796,0.00416,0.9484,0.95232,0.96553,0.86934,0.48225,0.25808,0.00329,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525
77,2787.7,0.7559,0.39946,0.00406,0.96696,0.94688,0.96682,0.86632,0.48936,0.2612,0.00332,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317
78,2823.61,0.74823,0.39445,0.00413,0.96467,0.94769,0.96573,0.86715,0.4884,0.2603,0.00332,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136
79,2859.98,0.74878,0.38555,0.00406,0.96621,0.94721,0.96629,0.87124,0.48451,0.25963,0.00328,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959
80,2896,0.7405,0.38742,0.00407,0.96863,0.94417,0.96633,0.87154,0.48765,0.26879,0.0033,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179
81,2932.42,0.74247,0.39005,0.00406,0.96565,0.94963,0.96793,0.87295,0.48551,0.26061,0.00329,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629
82,2968.74,0.74021,0.37784,0.00407,0.95723,0.94843,0.96691,0.87221,0.48237,0.26426,0.00327,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148
83,3005.21,0.73225,0.381,0.004,0.97395,0.94328,0.96714,0.87273,0.48191,0.25358,0.00327,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344
84,3041.96,0.73725,0.37896,0.00399,0.97162,0.94682,0.96633,0.87215,0.4787,0.25269,0.00325,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225
85,3078.48,0.73837,0.37369,0.00402,0.97191,0.94848,0.96677,0.87159,0.48092,0.25608,0.00325,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123
86,3114.53,0.73492,0.37826,0.004,0.97422,0.94597,0.96674,0.86905,0.48173,0.25691,0.00326,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042
87,3150.54,0.72971,0.36772,0.00396,0.97252,0.9477,0.96717,0.8717,0.48145,0.25652,0.00326,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983
88,3186.55,0.72539,0.37122,0.00392,0.97002,0.94983,0.96684,0.87119,0.4811,0.25831,0.00325,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949
89,3222.58,0.71759,0.36728,0.00393,0.97081,0.94858,0.96722,0.87462,0.47819,0.262,0.00322,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942
90,3259.01,0.72941,0.36696,0.00389,0.97011,0.94489,0.96681,0.87276,0.47969,0.26738,0.00323,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965
91,3295.13,0.72179,0.36474,0.0039,0.96991,0.94618,0.96649,0.87285,0.47916,0.26451,0.00325,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018
92,3331.39,0.72584,0.36889,0.0039,0.97057,0.9444,0.96547,0.87192,0.47845,0.25966,0.00325,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106
93,3367.65,0.71712,0.35893,0.00387,0.96576,0.94693,0.9646,0.87115,0.4797,0.26193,0.00324,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228
94,3403.79,0.70955,0.35745,0.00387,0.96828,0.94641,0.96482,0.87041,0.4798,0.26033,0.00324,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389
95,3439.7,0.71014,0.35791,0.00386,0.96862,0.94643,0.96464,0.8706,0.48203,0.25893,0.00326,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659
96,3475.35,0.70535,0.35164,0.00386,0.97271,0.94348,0.96449,0.87033,0.48056,0.26283,0.00326,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833
97,3511.93,0.70077,0.3508,0.00381,0.97499,0.94245,0.96466,0.87154,0.48169,0.26122,0.00326,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712
98,3547.7,0.69226,0.34985,0.00377,0.9686,0.94618,0.96494,0.87163,0.48253,0.25858,0.00326,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453
99,3583.72,0.69538,0.34997,0.00376,0.97522,0.94432,0.96509,0.87145,0.48319,0.25693,0.00326,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834
100,3620.34,0.69575,0.34604,0.00376,0.97136,0.94502,0.96526,0.87188,0.48123,0.2563,0.00326,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266
101,3656.22,0.69836,0.34825,0.00377,0.96748,0.94817,0.96561,0.87177,0.48233,0.25531,0.00326,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875
102,3692.37,0.70279,0.35072,0.00374,0.9658,0.9504,0.96548,0.87154,0.48139,0.2569,0.00326,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288
103,3728.34,0.69282,0.34601,0.00376,0.96797,0.94974,0.96582,0.87144,0.48228,0.25671,0.00326,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883
104,3764.77,0.69235,0.34254,0.00369,0.9666,0.9502,0.96585,0.87163,0.48064,0.25711,0.00324,0.00346607,0.00115536,0.00346607,0.00115536,0.00346607,0.00115536,0.00346607,0.00115536
105,3801.01,0.68139,0.3383,0.0037,0.96659,0.94937,0.96589,0.87172,0.47979,0.25783,0.00324,0.00333745,0.00111248,0.00333745,0.00111248,0.00333745,0.00111248,0.00333745,0.00111248
106,3837.04,0.69485,0.33918,0.00372,0.96958,0.94536,0.9659,0.87191,0.4792,0.2579,0.00323,0.00321069,0.00107023,0.00321069,0.00107023,0.00321069,0.00107023,0.00321069,0.00107023
107,3873.31,0.68918,0.33988,0.00373,0.96472,0.94914,0.96605,0.87193,0.47922,0.25841,0.00323,0.00308585,0.00102862,0.00308585,0.00102862,0.00308585,0.00102862,0.00308585,0.00102862
108,3909.71,0.68645,0.34005,0.00366,0.96268,0.94988,0.96632,0.87234,0.47845,0.2593,0.00322,0.00296298,0.000987659,0.00296298,0.000987659,0.00296298,0.000987659,0.00296298,0.000987659
109,3946.11,0.66831,0.3281,0.00365,0.97246,0.94033,0.96597,0.87208,0.47808,0.26114,0.00322,0.00284213,0.000947376,0.00284213,0.000947376,0.00284213,0.000947376,0.00284213,0.000947376
110,3982.34,0.68768,0.33802,0.00369,0.96756,0.94513,0.96609,0.87238,0.47915,0.25787,0.00324,0.00272335,0.000907784,0.00272335,0.000907784,0.00272335,0.000907784,0.00272335,0.000907784
111,4017.85,0.67565,0.33486,0.00367,0.96398,0.94899,0.9665,0.87354,0.47897,0.25763,0.00324,0.00260671,0.000868902,0.00260671,0.000868902,0.00260671,0.000868902,0.00260671,0.000868902
112,4053.64,0.67635,0.33409,0.00365,0.9649,0.94875,0.96667,0.87341,0.47905,0.25761,0.00324,0.00249224,0.000830746,0.00249224,0.000830746,0.00249224,0.000830746,0.00249224,0.000830746
113,4089.79,0.67266,0.33071,0.00367,0.96727,0.94588,0.96661,0.87225,0.47953,0.25719,0.00324,0.00238,0.000793333,0.00238,0.000793333,0.00238,0.000793333,0.00238,0.000793333
114,4125.72,0.66818,0.33089,0.00359,0.96995,0.94317,0.96636,0.87238,0.47994,0.25836,0.00324,0.00227004,0.00075668,0.00227004,0.00075668,0.00227004,0.00075668,0.00227004,0.00075668
115,4161.82,0.6701,0.32867,0.0036,0.9711,0.94271,0.96635,0.87238,0.48048,0.25761,0.00325,0.00216241,0.000720803,0.00216241,0.000720803,0.00216241,0.000720803,0.00216241,0.000720803
116,4197.86,0.66675,0.32862,0.00359,0.9666,0.94746,0.96624,0.87231,0.48031,0.25841,0.00325,0.00205715,0.000685717,0.00205715,0.000685717,0.00205715,0.000685717,0.00205715,0.000685717
117,4234.18,0.66998,0.32736,0.00355,0.96664,0.94605,0.96618,0.87261,0.47977,0.25933,0.00325,0.00195431,0.000651437,0.00195431,0.000651437,0.00195431,0.000651437,0.00195431,0.000651437
118,4270.7,0.66627,0.32039,0.00364,0.96879,0.94334,0.96627,0.87269,0.47997,0.25943,0.00325,0.00185394,0.00061798,0.00185394,0.00061798,0.00185394,0.00061798,0.00185394,0.00061798
119,4306.64,0.66055,0.3235,0.00356,0.96987,0.9443,0.96603,0.87271,0.48037,0.25942,0.00325,0.00175608,0.000585359,0.00175608,0.000585359,0.00175608,0.000585359,0.00175608,0.000585359
120,4342.83,0.65925,0.32044,0.00354,0.96942,0.94486,0.96599,0.87309,0.47994,0.26123,0.00325,0.00166077,0.000553588,0.00166077,0.000553588,0.00166077,0.000553588,0.00166077,0.000553588
121,4379.34,0.67093,0.32227,0.00355,0.97424,0.94189,0.96598,0.87301,0.48042,0.26037,0.00326,0.00156805,0.000522683,0.00156805,0.000522683,0.00156805,0.000522683,0.00156805,0.000522683
122,4415.65,0.6552,0.31982,0.00353,0.97124,0.94323,0.96597,0.87269,0.48118,0.26049,0.00326,0.00147797,0.000492656,0.00147797,0.000492656,0.00147797,0.000492656,0.00147797,0.000492656
123,4451.91,0.66789,0.32698,0.00355,0.97082,0.94276,0.96601,0.87225,0.48133,0.26064,0.00326,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352
124,4488.71,0.66071,0.32103,0.00355,0.97152,0.94261,0.96577,0.87108,0.48101,0.2604,0.00326,0.00130587,0.000435288,0.00130587,0.000435288,0.00130587,0.000435288,0.00130587,0.000435288
125,4525.28,0.65908,0.31738,0.00353,0.97083,0.94259,0.96583,0.87144,0.48101,0.25977,0.00326,0.00122392,0.000407973,0.00122392,0.000407973,0.00122392,0.000407973,0.00122392,0.000407973
126,4561.54,0.64951,0.31324,0.00355,0.97523,0.93883,0.96578,0.87102,0.48178,0.25985,0.00326,0.00114476,0.000381587,0.00114476,0.000381587,0.00114476,0.000381587,0.00114476,0.000381587
127,4597.05,0.64923,0.31687,0.00349,0.9758,0.93985,0.96573,0.87145,0.48125,0.2598,0.00326,0.00106842,0.000356141,0.00106842,0.000356141,0.00106842,0.000356141,0.00106842,0.000356141
128,4632.95,0.65264,0.31719,0.00349,0.97485,0.94006,0.96566,0.87095,0.48106,0.25911,0.00326,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646
129,4669.36,0.65837,0.32021,0.0035,0.96864,0.94519,0.96551,0.87178,0.48155,0.26026,0.00326,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113
130,4705.4,0.65905,0.31571,0.00351,0.96848,0.94533,0.96547,0.87248,0.48126,0.25989,0.00326,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553
131,4744.78,0.60801,0.23519,0.00388,0.96753,0.94631,0.96544,0.87088,0.48198,0.25949,0.00326,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975
