label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,0,HM,33,34,0.98500000,0.91200000,0.01500000,0.94709500,0.97200000,0.87700000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,1,LQS,5,5,0.95600000,1.00000000,0.04400000,0.97750500,0.99500000,0.95500000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,2,QHS,44,126,0.87000000,0.76200000,0.13000000,0.81242600,0.85600000,0.72500000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,3,MS,238,447,0.85900000,0.85800000,0.14100000,0.85850000,0.91800000,0.74400000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,4,A1_SU-35,58,266,0.96500000,0.97700000,0.03500000,0.97096300,0.98100000,0.90200000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,5,A2_C-130,57,197,0.98000000,1.00000000,0.02000000,0.98989900,0.99500000,0.93500000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,6,A3_C-17,52,133,0.98800000,1.00000000,0.01200000,0.99396400,0.99500000,0.94400000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,7,A4_C-5,23,93,0.99300000,0.95700000,0.00700000,0.97466800,0.97400000,0.91800000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,8,A5_F-16,48,210,0.99900000,0.99000000,0.00100000,0.99448000,0.99500000,0.90900000
final_dataset_20260828_u84126,yolo26s,fold4,best.pt,final_dataset_20260828_u84126/yolo26s/fold4/weights/best.pt,6bbfcdc267e6efdc1a4461425e63f3782df10bd9c4b881943c638c5ee4cc5f4b,9,A6_TU-160,17,63,0.99900000,1.00000000,0.00100000,0.99950000,0.99500000,0.94300000
