label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,0,HM,3,4,0.66666667,0.50000000,0.33333333,0.57142857,0.66500000,0.60633333
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,1,LQS,4,5,0.44602270,0.20000000,0.55397730,0.27616534,0.26250000,0.21000000
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,2,QHS,41,107,0.81530578,0.75700935,0.18469422,0.78507684,0.80731530,0.53659054
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,3,MS,237,378,0.79040803,0.89417989,0.20959197,0.83909775,0.89700786,0.59103855
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,4,A1_SU-35,56,272,0.95385382,0.95955882,0.04614618,0.95669781,0.98510910,0.83434678
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,5,A2_C-130,58,199,0.93832342,0.98994975,0.06167658,0.96344548,0.99367948,0.78456049
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,6,A3_C-17,51,194,0.97505942,0.99484536,0.02494058,0.98485303,0.99484694,0.85440980
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,7,A4_C-5,24,91,0.96220841,1.00000000,0.03779159,0.98074028,0.99390790,0.88609219
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,8,A5_F-16,48,201,0.92203939,0.94145634,0.07796061,0.93164671,0.98716611,0.76109066
new_labels,yolo26s,fold0,map_best.pt,new_labels/yolo26s/fold0/weights/map_best.pt,6e336a3fc93b2b0e1c84640e667d67de00f2f31ea484c71dad5a57f5931c9f85,9,A6_TU-160,18,64,0.98612386,1.00000000,0.01387614,0.99301346,0.99500000,0.84021146
