label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,0,HM,3,3,1.00000000,0.60565104,0.00000000,0.75439934,0.99500000,0.66969810
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,1,LQS,5,5,0.42396176,0.88785978,0.57603824,0.57388690,0.69681818,0.51302568
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,2,QHS,41,177,0.63741823,0.74491814,0.36258177,0.68698822,0.71266561,0.47147824
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,3,MS,238,377,0.76422460,0.79045093,0.23577540,0.77711655,0.83141583,0.55094248
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,4,A1_SU-35,55,241,0.88516812,0.95850622,0.11483188,0.92037854,0.98374148,0.82136167
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,5,A2_C-130,58,252,0.97016430,0.99206349,0.02983570,0.98099170,0.99331458,0.81416360
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,6,A3_C-17,51,209,0.95952848,1.00000000,0.04047152,0.97934630,0.99247123,0.77607039
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,7,A4_C-5,23,84,0.96342456,0.94047619,0.03657544,0.95181208,0.98175979,0.86195070
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,8,A5_F-16,48,243,0.97311634,0.89376375,0.02688366,0.93175359,0.98790711,0.75218726
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,9,A6_TU-160,17,73,0.99630838,0.98630137,0.00369162,0.99127962,0.99070312,0.80201796
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,10,A7_E-3,32,137,0.97357135,0.96350365,0.02642865,0.96851134,0.99279379,0.85834749
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,11,A8_B-52,33,170,0.94925489,1.00000000,0.05074511,0.97396692,0.99321622,0.84455356
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,12,A9_P-3C,37,193,0.96708538,0.97927461,0.03291462,0.97314183,0.98311028,0.80693557
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,13,A10_B-1B,32,155,0.95367653,1.00000000,0.04632347,0.97628908,0.99500000,0.81215365
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,14,A11_E-8,31,95,0.90878650,0.94391423,0.09121350,0.92601735,0.95858158,0.78876985
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,15,A12_TU-22,38,111,0.93910123,0.99099099,0.06089877,0.96434859,0.99344775,0.82061373
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,16,A13_F-15,42,258,0.93474452,0.92635659,0.06525548,0.93053165,0.97327732,0.75490886
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,17,A14_KC-135,72,263,0.93462522,0.97846519,0.06537478,0.95604289,0.97123599,0.80150964
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,18,A15_F-22,23,115,0.87608608,0.90434783,0.12391392,0.88999265,0.97009094,0.71594087
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,19,A16_FA-18,48,396,0.97282218,0.99429886,0.02717782,0.98344328,0.99324646,0.82249767
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,20,A17_TU-95,60,233,0.98073348,1.00000000,0.01926652,0.99027304,0.99500000,0.85858451
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,21,A18_KC-10,16,52,0.95177720,0.98076923,0.04822280,0.96605575,0.99170137,0.81237038
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,22,A19_SU-34,56,145,0.86384958,0.91724138,0.13615042,0.88974522,0.95858398,0.77087426
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,23,A20_SU-24,40,134,0.87668337,0.97761194,0.12331663,0.92440090,0.96367379,0.78145916
original_labels,yolo26n,fold3,recall_best.pt,original_labels/yolo26n/fold3/weights/recall_best.pt,cbfbf9cda6bfaeec2ee4f767e968b1111f7edd9923603db2a8c76f206d6dbc07,24,FSC,13,110,0.40806678,0.41818182,0.59193322,0.41306239,0.39909654,0.22020676
