epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
15,553.405,0.99066,0.67659,0.00561,0.88526,0.85998,0.90887,0.75496,0.71093,0.46077,0.00478,0.0146831,0.00489437,0.0146831,0.00489437,0.0146831,0.00489437,0.0146831,0.00489437
16,589.492,0.99502,0.68036,0.00561,0.88701,0.8669,0.90904,0.78529,0.62678,0.43392,0.00421,0.0146366,0.00487886,0.0146366,0.00487886,0.0146366,0.00487886,0.0146366,0.00487886
17,625.861,0.97283,0.64327,0.00553,0.89927,0.89012,0.92236,0.78287,0.65352,0.46159,0.00438,0.014587,0.00486233,0.014587,0.00486233,0.014587,0.00486233,0.014587,0.00486233
18,662.363,0.9837,0.64394,0.0055,0.92778,0.87009,0.91601,0.77619,0.68457,0.41147,0.0046,0.0145343,0.00484477,0.0145343,0.00484477,0.0145343,0.00484477,0.0145343,0.00484477
19,698.453,0.96056,0.63081,0.00541,0.89032,0.86808,0.91013,0.79101,0.62217,0.43575,0.0042,0.0144786,0.0048262,0.0144786,0.0048262,0.0144786,0.0048262,0.0144786,0.0048262
20,734.876,0.97853,0.63069,0.00543,0.92149,0.87975,0.9184,0.77541,0.67096,0.43562,0.00454,0.0144198,0.00480661,0.0144198,0.00480661,0.0144198,0.00480661,0.0144198,0.00480661
21,771.703,0.95369,0.60802,0.00531,0.91204,0.89072,0.91926,0.79447,0.62605,0.40555,0.0042,0.0143581,0.00478603,0.0143581,0.00478603,0.0143581,0.00478603,0.0143581,0.00478603
22,809.265,0.94799,0.58625,0.00535,0.93055,0.89274,0.93461,0.80502,0.6363,0.39917,0.00436,0.0142933,0.00476445,0.0142933,0.00476445,0.0142933,0.00476445,0.0142933,0.00476445
23,846.6,0.94206,0.58969,0.00529,0.90352,0.89341,0.92557,0.78956,0.64795,0.41801,0.00439,0.0142257,0.00474189,0.0142257,0.00474189,0.0142257,0.00474189,0.0142257,0.00474189
24,884.392,0.93757,0.58289,0.00526,0.93508,0.8818,0.92846,0.81008,0.59963,0.4037,0.00405,0.0141551,0.00471835,0.0141551,0.00471835,0.0141551,0.00471835,0.0141551,0.00471835
25,922.288,0.93318,0.57966,0.00525,0.91863,0.89971,0.93665,0.81092,0.60409,0.38543,0.004,0.0140816,0.00469386,0.0140816,0.00469386,0.0140816,0.00469386,0.0140816,0.00469386
26,959.35,0.93448,0.57227,0.00516,0.9183,0.91282,0.93153,0.80747,0.62235,0.35874,0.00413,0.0140052,0.00466841,0.0140052,0.00466841,0.0140052,0.00466841,0.0140052,0.00466841
27,996.755,0.91461,0.54919,0.00511,0.91687,0.90333,0.93019,0.82048,0.57613,0.35844,0.00391,0.0139261,0.00464203,0.0139261,0.00464203,0.0139261,0.00464203,0.0139261,0.00464203
28,1034.04,0.91072,0.55506,0.00519,0.91329,0.90403,0.93911,0.82613,0.57078,0.35657,0.00385,0.0138441,0.00461471,0.0138441,0.00461471,0.0138441,0.00461471,0.0138441,0.00461471
29,1071.78,0.91237,0.55856,0.0051,0.91394,0.91285,0.93263,0.81054,0.6014,0.36532,0.00403,0.0137594,0.00458648,0.0137594,0.00458648,0.0137594,0.00458648,0.0137594,0.00458648
30,1109.51,0.90339,0.54483,0.00504,0.93295,0.887,0.93199,0.81902,0.58105,0.35508,0.00392,0.013672,0.00455734,0.013672,0.00455734,0.013672,0.00455734,0.013672,0.00455734
31,1147.54,0.89406,0.53024,0.005,0.91918,0.90946,0.93466,0.8214,0.57287,0.35546,0.00383,0.013582,0.00452732,0.013582,0.00452732,0.013582,0.00452732,0.013582,0.00452732
32,1184.7,0.89785,0.52384,0.00502,0.93596,0.89859,0.9389,0.81946,0.59867,0.34682,0.00397,0.0134892,0.00449641,0.0134892,0.00449641,0.0134892,0.00449641,0.0134892,0.00449641
33,1222.28,0.88855,0.52064,0.00505,0.92547,0.90178,0.93514,0.82303,0.5714,0.34644,0.00385,0.0133939,0.00446464,0.0133939,0.00446464,0.0133939,0.00446464,0.0133939,0.00446464
34,1259.82,0.87726,0.50855,0.00495,0.93942,0.89398,0.93126,0.8181,0.57587,0.35495,0.00387,0.0132961,0.00443202,0.0132961,0.00443202,0.0132961,0.00443202,0.0132961,0.00443202
35,1297.18,0.86725,0.5145,0.00489,0.91657,0.89671,0.92802,0.82206,0.56728,0.34266,0.00383,0.0131957,0.00439856,0.0131957,0.00439856,0.0131957,0.00439856,0.0131957,0.00439856
36,1334.37,0.87311,0.50898,0.00491,0.90757,0.9264,0.94202,0.82647,0.58262,0.34685,0.00387,0.0130929,0.00436428,0.0130929,0.00436428,0.0130929,0.00436428,0.0130929,0.00436428
37,1371.72,0.87763,0.51427,0.00492,0.91588,0.91474,0.9338,0.82196,0.572,0.33387,0.00382,0.0129876,0.0043292,0.0129876,0.0043292,0.0129876,0.0043292,0.0129876,0.0043292
38,1409.53,0.86851,0.50202,0.00482,0.93057,0.90356,0.93551,0.82846,0.55219,0.34827,0.00372,0.01288,0.00429332,0.01288,0.00429332,0.01288,0.00429332,0.01288,0.00429332
39,1446.45,0.86307,0.50182,0.00476,0.95087,0.90571,0.94134,0.83646,0.55145,0.32785,0.00369,0.01277,0.00425667,0.01277,0.00425667,0.01277,0.00425667,0.01277,0.00425667
40,1483.79,0.85813,0.49438,0.00471,0.94353,0.89657,0.93489,0.83084,0.54996,0.31705,0.00367,0.0126578,0.00421925,0.0126578,0.00421925,0.0126578,0.00421925,0.0126578,0.00421925
41,1521.8,0.85358,0.49001,0.00472,0.90677,0.91965,0.93261,0.82401,0.55135,0.31911,0.0037,0.0125433,0.0041811,0.0125433,0.0041811,0.0125433,0.0041811,0.0125433,0.0041811
42,1559.42,0.84528,0.48222,0.00471,0.93131,0.92487,0.93632,0.83385,0.54144,0.31845,0.00363,0.0124266,0.00414222,0.0124266,0.00414222,0.0124266,0.00414222,0.0124266,0.00414222
43,1596.42,0.84911,0.48058,0.00474,0.92221,0.91689,0.94093,0.83911,0.54283,0.31649,0.00363,0.0123079,0.00410262,0.0123079,0.00410262,0.0123079,0.00410262,0.0123079,0.00410262
44,1633.94,0.84509,0.47433,0.00469,0.96272,0.89192,0.93826,0.83939,0.53457,0.31806,0.00359,0.012187,0.00406234,0.012187,0.00406234,0.012187,0.00406234,0.012187,0.00406234
45,1671.12,0.83789,0.46602,0.00467,0.9497,0.91442,0.94293,0.84547,0.5351,0.3104,0.00358,0.0120641,0.00402138,0.0120641,0.00402138,0.0120641,0.00402138,0.0120641,0.00402138
46,1708.44,0.83522,0.46783,0.00471,0.92932,0.91642,0.94746,0.84862,0.534,0.32267,0.00355,0.0119393,0.00397977,0.0119393,0.00397977,0.0119393,0.00397977,0.0119393,0.00397977
47,1746.62,0.83087,0.46743,0.00458,0.9307,0.90799,0.93047,0.83498,0.52806,0.30798,0.00353,0.0118125,0.00393752,0.0118125,0.00393752,0.0118125,0.00393752,0.0118125,0.00393752
48,1783.87,0.82498,0.45469,0.00463,0.9673,0.91598,0.94784,0.85096,0.52563,0.30044,0.00349,0.0116839,0.00389464,0.0116839,0.00389464,0.0116839,0.00389464,0.0116839,0.00389464
49,1821.74,0.82586,0.46324,0.00455,0.92301,0.9105,0.93111,0.83325,0.53438,0.3102,0.00355,0.0115535,0.00385117,0.0115535,0.00385117,0.0115535,0.00385117,0.0115535,0.00385117
50,1858.76,0.83136,0.45862,0.0046,0.95888,0.90163,0.94225,0.84748,0.52263,0.3052,0.00349,0.0114214,0.00380712,0.0114214,0.00380712,0.0114214,0.00380712,0.0114214,0.00380712
51,1895.48,0.82191,0.45499,0.00459,0.94713,0.91387,0.94465,0.84898,0.52955,0.30879,0.00354,0.0112875,0.0037625,0.0112875,0.0037625,0.0112875,0.0037625,0.0112875,0.0037625
52,1932.03,0.81418,0.44848,0.00451,0.91862,0.92499,0.93581,0.84363,0.51554,0.30915,0.00345,0.011152,0.00371734,0.011152,0.00371734,0.011152,0.00371734,0.011152,0.00371734
53,1969.3,0.80449,0.44313,0.0045,0.95921,0.89555,0.93718,0.84798,0.51306,0.30268,0.00342,0.011015,0.00367166,0.011015,0.00367166,0.011015,0.00367166,0.011015,0.00367166
54,2006.7,0.8118,0.44545,0.00449,0.95111,0.90013,0.93471,0.84169,0.52708,0.3079,0.0035,0.0108764,0.00362547,0.0108764,0.00362547,0.0108764,0.00362547,0.0108764,0.00362547
55,2044.37,0.80583,0.4381,0.00449,0.95441,0.91006,0.94425,0.85099,0.51212,0.30136,0.00341,0.0107364,0.0035788,0.0107364,0.0035788,0.0107364,0.0035788,0.0107364,0.0035788
56,2081.69,0.80112,0.44207,0.00446,0.92917,0.92887,0.94386,0.8506,0.51328,0.29823,0.00339,0.010595,0.00353167,0.010595,0.00353167,0.010595,0.00353167,0.010595,0.00353167
57,2118.76,0.80522,0.4353,0.0044,0.93202,0.92855,0.94717,0.85637,0.50455,0.29763,0.00333,0.0104523,0.0034841,0.0104523,0.0034841,0.0104523,0.0034841,0.0104523,0.0034841
58,2155.73,0.79587,0.42191,0.00442,0.92873,0.91821,0.94087,0.84955,0.51323,0.30434,0.00338,0.0103083,0.00343611,0.0103083,0.00343611,0.0103083,0.00343611,0.0103083,0.00343611
59,2193.51,0.80636,0.43079,0.00444,0.94255,0.91574,0.94507,0.85219,0.51218,0.2971,0.00337,0.0101631,0.00338772,0.0101631,0.00338772,0.0101631,0.00338772,0.0101631,0.00338772
60,2230.09,0.79416,0.42058,0.00439,0.9586,0.91478,0.94043,0.84758,0.51301,0.29696,0.0034,0.0100168,0.00333894,0.0100168,0.00333894,0.0100168,0.00333894,0.0100168,0.00333894
61,2266.8,0.79868,0.42919,0.00435,0.94033,0.91549,0.93409,0.84364,0.50931,0.29541,0.00338,0.00986945,0.00328982,0.00986945,0.00328982,0.00986945,0.00328982,0.00986945,0.00328982
62,2303.6,0.7947,0.42765,0.00437,0.94302,0.90649,0.93444,0.84389,0.50434,0.29587,0.00336,0.00972106,0.00324035,0.00972106,0.00324035,0.00972106,0.00324035,0.00972106,0.00324035
63,2340.09,0.79023,0.41874,0.00432,0.96002,0.90009,0.93774,0.8476,0.50575,0.29754,0.00336,0.00957173,0.00319058,0.00957173,0.00319058,0.00957173,0.00319058,0.00957173,0.00319058
64,2377.43,0.78008,0.41168,0.00426,0.94577,0.90102,0.93505,0.84239,0.51073,0.29962,0.00336,0.00942152,0.00314051,0.00942152,0.00314051,0.00942152,0.00314051,0.00942152,0.00314051
65,2414.5,0.77943,0.4166,0.00431,0.93571,0.90755,0.93471,0.84163,0.51628,0.3002,0.00341,0.00927051,0.00309017,0.00927051,0.00309017,0.00927051,0.00309017,0.00927051,0.00309017
66,2451.59,0.78463,0.41458,0.00432,0.96605,0.90025,0.93238,0.84324,0.51158,0.2942,0.00338,0.00911874,0.00303958,0.00911874,0.00303958,0.00911874,0.00303958,0.00911874,0.00303958
67,2489.13,0.7765,0.40786,0.00423,0.9279,0.91927,0.93778,0.85038,0.50703,0.29281,0.00335,0.00896631,0.00298877,0.00896631,0.00298877,0.00896631,0.00298877,0.00896631,0.00298877
68,2526.09,0.76416,0.40222,0.00422,0.945,0.91592,0.94228,0.85532,0.50046,0.29567,0.00332,0.00881326,0.00293775,0.00881326,0.00293775,0.00881326,0.00293775,0.00881326,0.00293775
69,2562.99,0.7666,0.4094,0.0042,0.95413,0.90649,0.94412,0.85576,0.49956,0.29015,0.00331,0.00865967,0.00288656,0.00865967,0.00288656,0.00865967,0.00288656,0.00865967,0.00288656
70,2599.78,0.7757,0.4101,0.00421,0.92823,0.9271,0.94622,0.85702,0.50456,0.29105,0.00334,0.0085056,0.0028352,0.0085056,0.0028352,0.0085056,0.0028352,0.0085056,0.0028352
71,2636.1,0.76475,0.39854,0.0042,0.935,0.91536,0.94444,0.85574,0.50549,0.28653,0.00333,0.00835112,0.00278371,0.00835112,0.00278371,0.00835112,0.00278371,0.00835112,0.00278371
72,2673.54,0.7574,0.39205,0.00413,0.92586,0.92452,0.94214,0.85434,0.50327,0.29161,0.00331,0.00819631,0.0027321,0.00819631,0.0027321,0.00819631,0.0027321,0.00819631,0.0027321
73,2711.29,0.77134,0.4043,0.00413,0.94068,0.90907,0.93984,0.85126,0.50317,0.29056,0.00332,0.00804122,0.00268041,0.00804122,0.00268041,0.00804122,0.00268041,0.00804122,0.00268041
74,2747.41,0.75917,0.39869,0.00418,0.95112,0.90467,0.94509,0.85726,0.50421,0.29236,0.00331,0.00788593,0.00262864,0.00788593,0.00262864,0.00788593,0.00262864,0.00788593,0.00262864
75,2785.11,0.75987,0.39292,0.00412,0.95246,0.90954,0.94435,0.85446,0.50666,0.29218,0.00334,0.0077305,0.00257683,0.0077305,0.00257683,0.0077305,0.00257683,0.0077305,0.00257683
76,2821.81,0.74826,0.38411,0.00411,0.93881,0.91671,0.94289,0.8551,0.50901,0.28555,0.00336,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525
77,2858.63,0.74313,0.38314,0.0041,0.95797,0.91124,0.94255,0.85725,0.5059,0.28975,0.00334,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317
78,2896.53,0.75603,0.38694,0.00408,0.93149,0.92121,0.94164,0.85582,0.503,0.29086,0.00333,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136
79,2933.54,0.7427,0.38427,0.00411,0.92013,0.93248,0.9464,0.85997,0.49902,0.29175,0.0033,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959
80,2970.09,0.73589,0.37779,0.00404,0.94893,0.92785,0.94813,0.86108,0.49891,0.28641,0.00329,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179
81,3007.33,0.74481,0.3809,0.00414,0.9495,0.92545,0.94632,0.86,0.50071,0.28671,0.00331,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629
82,3044.77,0.74284,0.37966,0.00409,0.96785,0.91724,0.94684,0.86158,0.5013,0.28205,0.00333,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148
83,3082.79,0.73455,0.37165,0.00404,0.96669,0.91752,0.94682,0.86294,0.49805,0.28203,0.0033,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344
84,3120.19,0.72984,0.37257,0.00398,0.96261,0.91381,0.94399,0.85957,0.49897,0.28198,0.00331,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225
85,3157.14,0.72132,0.36449,0.00403,0.95458,0.92274,0.94615,0.86071,0.49893,0.28404,0.0033,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123
86,3194.26,0.72864,0.36698,0.00393,0.95675,0.92116,0.94658,0.86145,0.49766,0.28593,0.0033,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042
87,3231.4,0.71977,0.36005,0.00396,0.95048,0.9148,0.94279,0.85817,0.49708,0.28512,0.0033,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983
88,3268.71,0.7337,0.37006,0.00394,0.96451,0.9064,0.94235,0.8583,0.49799,0.28206,0.0033,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949
89,3306.32,0.71551,0.35729,0.00391,0.9327,0.9247,0.94125,0.85787,0.49609,0.28645,0.00328,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942
90,3343.25,0.7142,0.36284,0.00393,0.95479,0.91115,0.94107,0.85763,0.49454,0.28745,0.00326,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965
91,3380.74,0.7185,0.36034,0.0039,0.94096,0.91812,0.94058,0.85606,0.49565,0.28694,0.00327,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018
92,3417.72,0.71434,0.35477,0.0039,0.95578,0.92547,0.944,0.85999,0.49378,0.28682,0.00325,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106
93,3455.27,0.70206,0.34818,0.00382,0.95949,0.92119,0.94491,0.86122,0.49335,0.28709,0.00325,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228
94,3492.57,0.70619,0.35014,0.00382,0.9527,0.90625,0.94164,0.85832,0.49407,0.28827,0.00325,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389
95,3529.41,0.7054,0.35076,0.00379,0.93035,0.92878,0.93934,0.85611,0.49385,0.28797,0.00325,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659
96,3567.36,0.70782,0.34993,0.00381,0.92746,0.92818,0.94241,0.85977,0.49466,0.28973,0.00326,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833
97,3604.82,0.70677,0.34853,0.0038,0.92656,0.92937,0.94319,0.86061,0.49401,0.28929,0.00326,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712
98,3642.33,0.69293,0.34548,0.00373,0.93181,0.92695,0.94236,0.86032,0.49294,0.2908,0.00325,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453
99,3679.87,0.69716,0.34799,0.00378,0.93283,0.92495,0.94218,0.8608,0.49138,0.28967,0.00324,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834
100,3717.15,0.68732,0.34164,0.00378,0.93574,0.92254,0.94049,0.85883,0.49132,0.28931,0.00324,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266
101,3754.95,0.69786,0.34615,0.00377,0.93188,0.9217,0.93766,0.85724,0.49115,0.28927,0.00324,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875
102,3792.89,0.6943,0.34589,0.0038,0.93307,0.92261,0.9408,0.85998,0.49176,0.28796,0.00325,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288
103,3830.45,0.69009,0.34112,0.00371,0.93279,0.92389,0.94082,0.86038,0.49197,0.28797,0.00325,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883
104,3868.49,0.69093,0.34252,0.00369,0.93022,0.92145,0.94076,0.86006,0.49168,0.28894,0.00325,0.00346607,0.00115536,0.00346607,0.00115536,0.00346607,0.00115536,0.00346607,0.00115536
105,3906.62,0.67961,0.33299,0.00368,0.93357,0.92172,0.94113,0.86072,0.49208,0.28937,0.00325,0.00333745,0.00111248,0.00333745,0.00111248,0.00333745,0.00111248,0.00333745,0.00111248
106,3944.06,0.68607,0.33959,0.00371,0.93349,0.92335,0.94139,0.86031,0.49327,0.28877,0.00325,0.00321069,0.00107023,0.00321069,0.00107023,0.00321069,0.00107023,0.00321069,0.00107023
107,3980.85,0.67836,0.32649,0.00365,0.9328,0.92424,0.94144,0.86067,0.49348,0.28957,0.00325,0.00308585,0.00102862,0.00308585,0.00102862,0.00308585,0.00102862,0.00308585,0.00102862
108,4018.09,0.6762,0.33581,0.00369,0.93146,0.92169,0.94147,0.86085,0.49334,0.28924,0.00325,0.00296298,0.000987659,0.00296298,0.000987659,0.00296298,0.000987659,0.00296298,0.000987659
109,4055.79,0.67765,0.32451,0.00368,0.93228,0.92056,0.94144,0.86077,0.49298,0.28981,0.00324,0.00284213,0.000947376,0.00284213,0.000947376,0.00284213,0.000947376,0.00284213,0.000947376
110,4093.42,0.67206,0.32823,0.0036,0.92651,0.92358,0.94181,0.8613,0.49319,0.28945,0.00324,0.00272335,0.000907784,0.00272335,0.000907784,0.00272335,0.000907784,0.00272335,0.000907784
111,4131.05,0.67507,0.33067,0.00362,0.931,0.92359,0.94178,0.86167,0.4919,0.28935,0.00324,0.00260671,0.000868902,0.00260671,0.000868902,0.00260671,0.000868902,0.00260671,0.000868902
112,4167.25,0.67405,0.32712,0.00365,0.93195,0.92426,0.942,0.86198,0.4919,0.2884,0.00324,0.00249224,0.000830746,0.00249224,0.000830746,0.00249224,0.000830746,0.00249224,0.000830746
113,4204.29,0.67759,0.32364,0.00363,0.93039,0.92332,0.942,0.86207,0.49203,0.28932,0.00324,0.00238,0.000793333,0.00238,0.000793333,0.00238,0.000793333,0.00238,0.000793333
114,4241.17,0.66128,0.31695,0.00359,0.93236,0.92485,0.94222,0.86243,0.49183,0.29048,0.00323,0.00227004,0.00075668,0.00227004,0.00075668,0.00227004,0.00075668,0.00227004,0.00075668
115,4278.36,0.67173,0.32706,0.00357,0.93173,0.92628,0.94199,0.8618,0.49147,0.29,0.00323,0.00216241,0.000720803,0.00216241,0.000720803,0.00216241,0.000720803,0.00216241,0.000720803
116,4315.1,0.66844,0.32298,0.00359,0.93413,0.92706,0.94153,0.86188,0.49099,0.28922,0.00323,0.00205715,0.000685717,0.00205715,0.000685717,0.00205715,0.000685717,0.00205715,0.000685717
117,4352.75,0.66641,0.31442,0.00355,0.93608,0.92538,0.94228,0.86239,0.49135,0.28917,0.00323,0.00195431,0.000651437,0.00195431,0.000651437,0.00195431,0.000651437,0.00195431,0.000651437
118,4390.31,0.66113,0.31883,0.00357,0.93489,0.92621,0.94145,0.8618,0.49128,0.28939,0.00323,0.00185394,0.00061798,0.00185394,0.00061798,0.00185394,0.00061798,0.00185394,0.00061798
119,4427.52,0.65756,0.31413,0.00355,0.93166,0.92544,0.94141,0.86211,0.49113,0.28974,0.00323,0.00175608,0.000585359,0.00175608,0.000585359,0.00175608,0.000585359,0.00175608,0.000585359
120,4464.46,0.65837,0.31535,0.00356,0.93503,0.92532,0.94143,0.86158,0.49146,0.28918,0.00323,0.00166077,0.000553588,0.00166077,0.000553588,0.00166077,0.000553588,0.00166077,0.000553588
121,4502.12,0.65827,0.32108,0.00358,0.93264,0.92435,0.94133,0.86145,0.49122,0.29043,0.00323,0.00156805,0.000522683,0.00156805,0.000522683,0.00156805,0.000522683,0.00156805,0.000522683
122,4539.9,0.65969,0.31787,0.00354,0.93298,0.92476,0.94116,0.86076,0.49109,0.29039,0.00322,0.00147797,0.000492656,0.00147797,0.000492656,0.00147797,0.000492656,0.00147797,0.000492656
123,4577.89,0.6571,0.3157,0.00351,0.93351,0.92383,0.94112,0.8607,0.49087,0.29093,0.00322,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352,0.00139056,0.00046352
124,4615.41,0.66353,0.31666,0.00353,0.93369,0.92396,0.94113,0.86064,0.49103,0.29114,0.00322,0.00130587,0.000435288,0.00130587,0.000435288,0.00130587,0.000435288,0.00130587,0.000435288
125,4652.59,0.64917,0.31184,0.00353,0.93436,0.92448,0.94112,0.86065,0.49151,0.29055,0.00323,0.00122392,0.000407973,0.00122392,0.000407973,0.00122392,0.000407973,0.00122392,0.000407973
126,4690.61,0.65966,0.3169,0.00348,0.93093,0.92506,0.94051,0.86009,0.49176,0.29015,0.00323,0.00114476,0.000381587,0.00114476,0.000381587,0.00114476,0.000381587,0.00114476,0.000381587
127,4728.15,0.6617,0.31571,0.0035,0.93093,0.92505,0.94041,0.86045,0.49121,0.29067,0.00323,0.00106842,0.000356141,0.00106842,0.000356141,0.00106842,0.000356141,0.00106842,0.000356141
128,4765.55,0.64629,0.30851,0.00349,0.9296,0.92581,0.94004,0.8605,0.49055,0.2904,0.00323,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646
129,4802.37,0.65024,0.31245,0.0035,0.93202,0.92447,0.94006,0.86055,0.49112,0.29069,0.00323,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113
130,4839.65,0.645,0.31191,0.0035,0.93253,0.92403,0.94014,0.86054,0.49113,0.29012,0.00323,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553
131,4880.13,0.60841,0.23353,0.00389,0.9349,0.92134,0.94068,0.86108,0.49147,0.28979,0.00323,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975
