epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,4654.02,0.65175,0.31978,0.00352,0.9431,0.90513,0.93683,0.8508,0.47236,0.33668,0.00306,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646,0.000994938,0.000331646
129,4691.07,0.6533,0.32041,0.00349,0.9461,0.90332,0.93709,0.85113,0.47209,0.33619,0.00306,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113,0.00092434,0.000308113
130,4727.8,0.64774,0.31623,0.00355,0.94717,0.89981,0.93686,0.85112,0.47258,0.33606,0.00306,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553,0.000856659,0.000285553
131,4767.76,0.61207,0.23852,0.00395,0.94542,0.9023,0.93705,0.85087,0.47252,0.33642,0.00306,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975,0.000791925,0.000263975
132,4803.3,0.59934,0.23018,0.00379,0.93742,0.90673,0.93606,0.84997,0.47222,0.33725,0.00306,0.000730166,0.000243389,0.000730166,0.000243389,0.000730166,0.000243389,0.000730166,0.000243389
133,4838.88,0.59849,0.22995,0.00377,0.9416,0.90377,0.93623,0.8501,0.47295,0.33643,0.00306,0.00067141,0.000223803,0.00067141,0.000223803,0.00067141,0.000223803,0.00067141,0.000223803
134,4874.62,0.59529,0.22943,0.00381,0.94767,0.89916,0.93579,0.8499,0.47309,0.33713,0.00306,0.000615681,0.000205227,0.000615681,0.000205227,0.000615681,0.000205227,0.000615681,0.000205227
135,4910.48,0.59234,0.22868,0.00375,0.94266,0.90224,0.93573,0.84978,0.47286,0.33727,0.00306,0.000563005,0.000187668,0.000563005,0.000187668,0.000563005,0.000187668,0.000563005,0.000187668
136,4946.16,0.58586,0.22527,0.00371,0.94789,0.89898,0.93602,0.85019,0.47301,0.33759,0.00306,0.000513405,0.000171135,0.000513405,0.000171135,0.000513405,0.000171135,0.000513405,0.000171135
137,4981.59,0.58884,0.22767,0.00373,0.94846,0.89789,0.93597,0.85032,0.47268,0.33792,0.00306,0.000466903,0.000155634,0.000466903,0.000155634,0.000466903,0.000155634,0.000466903,0.000155634
138,5016.96,0.58268,0.22388,0.0037,0.93452,0.9085,0.93631,0.85045,0.47272,0.33823,0.00306,0.000423518,0.000141173,0.000423518,0.000141173,0.000423518,0.000141173,0.000423518,0.000141173
139,5052.75,0.58478,0.22292,0.00369,0.9328,0.90884,0.93612,0.85076,0.47262,0.33875,0.00306,0.00038327,0.000127757,0.00038327,0.000127757,0.00038327,0.000127757,0.00038327,0.000127757
140,5088.25,0.58371,0.22416,0.00369,0.95422,0.89414,0.93622,0.8508,0.4728,0.33907,0.00306,0.000346177,0.000115392,0.000346177,0.000115392,0.000346177,0.000115392,0.000346177,0.000115392
141,5123.78,0.58474,0.22535,0.00373,0.95211,0.89544,0.93613,0.85076,0.47295,0.33893,0.00306,0.000312254,0.000104085,0.000312254,0.000104085,0.000312254,0.000104085,0.000312254,0.000104085
142,5159.32,0.57948,0.21839,0.00368,0.95227,0.89562,0.93619,0.85074,0.47379,0.33896,0.00307,0.000281517,9.38391e-05,0.000281517,9.38391e-05,0.000281517,9.38391e-05,0.000281517,9.38391e-05
143,5194.47,0.57928,0.22068,0.00363,0.95354,0.8961,0.93625,0.85067,0.47356,0.33935,0.00307,0.000253979,8.46598e-05,0.000253979,8.46598e-05,0.000253979,8.46598e-05,0.000253979,8.46598e-05
144,5229.92,0.57964,0.22042,0.00367,0.95554,0.89537,0.93628,0.85044,0.47291,0.33794,0.00306,0.000229653,7.6551e-05,0.000229653,7.6551e-05,0.000229653,7.6551e-05,0.000229653,7.6551e-05
145,5264.99,0.57931,0.22266,0.00368,0.95768,0.89389,0.93625,0.85037,0.47292,0.33819,0.00306,0.000208548,6.95161e-05,0.000208548,6.95161e-05,0.000208548,6.95161e-05,0.000208548,6.95161e-05
