label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,0,HM,3,4,0.73174067,1.00000000,0.26825933,0.84509266,0.99500000,0.92365000
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,1,LQS,5,5,0.64109647,0.20000000,0.35890353,0.30488606,0.35628788,0.27870455
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,2,QHS,40,86,0.63326996,0.58139535,0.36673004,0.60622495,0.60419141,0.40234378
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,3,MS,238,364,0.80141841,0.79395604,0.19858159,0.79766978,0.83417520,0.57202746
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,4,A1_SU-35,56,277,0.92077398,0.96501592,0.07922602,0.94237598,0.97170774,0.83747443
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,5,A2_C-130,58,311,0.98368001,0.99678457,0.01631999,0.99018893,0.99500000,0.81123769
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,6,A3_C-17,52,223,0.97103154,0.99551570,0.02896846,0.98312120,0.99445893,0.84068902
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,7,A4_C-5,23,114,0.97398094,0.98510435,0.02601906,0.97951107,0.99395466,0.84835872
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,8,A5_F-16,48,187,0.92751938,0.95805216,0.07248062,0.94253856,0.98127819,0.74636702
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,9,A6_TU-160,17,79,0.99312859,1.00000000,0.00687141,0.99655245,0.99500000,0.84861051
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,10,A7_E-3,31,105,0.94948637,0.98095238,0.05051363,0.96496293,0.99272041,0.83779759
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,11,A8_B-52,33,140,0.95796359,0.97857143,0.04203641,0.96815786,0.99218063,0.85342431
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,12,A9_P-3C,38,177,1.00000000,0.97680302,0.00000000,0.98826541,0.99331897,0.79959223
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,13,A10_B-1B,31,167,0.99317219,0.95808383,0.00682781,0.97531252,0.98415202,0.82758131
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,14,A11_E-8,31,97,0.90977128,0.93555059,0.09022872,0.92248087,0.93717951,0.80464986
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,15,A12_TU-22,38,129,0.99199532,0.96067856,0.00800468,0.97608582,0.97858474,0.85866515
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,16,A13_F-15,42,234,0.94050701,0.94582379,0.05949299,0.94315791,0.97913124,0.77498016
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,17,A14_KC-135,72,289,0.94533472,0.95740852,0.05466528,0.95133331,0.98502570,0.80832811
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,18,A15_F-22,23,87,0.89354644,0.86835453,0.10645356,0.88077038,0.95551030,0.74831454
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,19,A16_FA-18,48,463,0.98921278,0.98920086,0.01078722,0.98920682,0.99489247,0.83469268
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,20,A17_TU-95,60,220,0.91294049,0.99090909,0.08705951,0.95032826,0.97899149,0.85847529
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,21,A18_KC-10,16,50,0.95653993,0.88039329,0.04346007,0.91688835,0.98371326,0.83807591
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,22,A19_SU-34,56,198,0.91930338,0.91414141,0.08069662,0.91671513,0.95827185,0.77902120
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,23,A20_SU-24,40,162,0.95546748,0.89506173,0.04453252,0.92427871,0.94118553,0.75727338
new_labels,yolo26n,fold1,map_best.pt,new_labels/yolo26n/fold1/weights/map_best.pt,557733237da63a161e44fabe0ef80999b82cbab512ad4c1f7bba879e2598d74e,24,FSC,14,70,0.78721759,0.31719209,0.21278241,0.45218581,0.45249691,0.20123541
