label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,0,HM,3,4,0.89237959,1.00000000,0.10762041,0.94312959,0.99500000,0.90400000
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,1,LQS,5,5,0.93645262,0.20000000,0.06354738,0.32960551,0.47293333,0.34925333
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,2,QHS,40,86,0.70536873,0.52896813,0.29463127,0.60456362,0.60637362,0.40169681
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,3,MS,238,364,0.83822521,0.75274725,0.16177479,0.79319000,0.83262836,0.57022358
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,4,A1_SU-35,56,277,0.93916383,0.94743649,0.06083617,0.94328202,0.97119876,0.83928080
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,5,A2_C-130,58,311,0.99788316,0.99678457,0.00211684,0.99733356,0.99500000,0.81134100
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,6,A3_C-17,52,223,0.98975968,0.99103139,0.01024032,0.99039513,0.99481982,0.83903117
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,7,A4_C-5,23,114,0.97392080,0.98275885,0.02607920,0.97831987,0.99448276,0.84872455
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,8,A5_F-16,48,187,0.93031066,0.92804009,0.06968934,0.92917399,0.97923122,0.74210357
new_labels,yolo26n,fold1,precision_fdr_best.pt,new_labels/yolo26n/fold1/weights/precision_fdr_best.pt,edbb1a8d8acea57068e8b75507b59176bb62000f8126e2eff54d56a3ae792351,9,A6_TU-160,17,79,0.99777272,1.00000000,0.00222728,0.99888512,0.99500000,0.84226252
