label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,0,HM,29,29,0.90500000,0.86200000,0.09500000,0.88297700,0.92400000,0.84000000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,1,LQS,5,9,1.00000000,0.54200000,0.00000000,0.70298300,0.79400000,0.68900000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,2,QHS,40,135,0.82800000,0.81800000,0.17200000,0.82297000,0.87100000,0.73200000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,3,MS,240,463,0.90200000,0.91000000,0.09800000,0.90598200,0.93500000,0.74400000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,4,A1_SU-35,55,271,0.98700000,0.97800000,0.01300000,0.98247900,0.99300000,0.92000000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,5,A2_C-130,61,360,0.99100000,0.97100000,0.00900000,0.98089800,0.99200000,0.93000000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,6,A3_C-17,51,242,1.00000000,0.99500000,0.00000000,0.99749400,0.99500000,0.90800000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,7,A4_C-5,23,137,1.00000000,0.95300000,0.00000000,0.97593400,0.98800000,0.92700000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,8,A5_F-16,48,184,0.99400000,0.96500000,0.00600000,0.97928500,0.99300000,0.87300000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,9,A6_TU-160,19,89,0.99300000,0.97800000,0.00700000,0.98544300,0.98500000,0.90600000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,10,A7_E-3,31,99,0.97100000,0.99800000,0.02900000,0.98431500,0.99400000,0.94800000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,11,A8_B-52,33,153,0.98000000,0.98100000,0.02000000,0.98050000,0.99300000,0.95200000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,12,A9_P-3C,36,207,0.98200000,0.97100000,0.01800000,0.97646900,0.99200000,0.94500000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,13,A10_B-1B,31,136,0.98400000,1.00000000,0.01600000,0.99193500,0.99500000,0.93800000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,14,A11_E-8,29,107,0.97300000,0.97200000,0.02700000,0.97250000,0.99400000,0.95000000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,15,A12_TU-22,37,109,0.96300000,0.99100000,0.03700000,0.97679900,0.99500000,0.87700000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,16,A13_F-15,42,291,0.98300000,0.96800000,0.01700000,0.97544200,0.99300000,0.89000000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,17,A14_KC-135,72,357,0.98900000,0.99200000,0.01100000,0.99049800,0.99100000,0.93400000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,18,A15_F-22,22,99,0.96500000,0.99000000,0.03500000,0.97734000,0.99100000,0.88400000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,19,A16_FA-18,48,464,0.98700000,0.98500000,0.01300000,0.98599900,0.99500000,0.95400000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,20,A17_TU-95,60,216,0.99500000,0.97600000,0.00500000,0.98540800,0.99400000,0.91500000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,21,A18_KC-10,18,65,1.00000000,0.96900000,0.00000000,0.98425600,0.98500000,0.93800000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,22,A19_SU-34,56,210,0.93800000,0.97600000,0.06200000,0.95662300,0.97700000,0.87900000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,23,A20_SU-24,40,162,0.98100000,0.96600000,0.01900000,0.97344200,0.98400000,0.88000000
final_dataset_20260828_u84126,yolo26s,fold2,best.pt,final_dataset_20260828_u84126/yolo26s/fold2/weights/best.pt,74c6163096969496f5f88a0db73359fe671598a402522c1a1847ac2382a11a7c,24,FSC,14,70,0.68400000,0.62900000,0.31600000,0.65534800,0.67700000,0.49200000
