label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,0,HM,3,3,0.95611387,1.00000000,0.04388613,0.97756464,0.99500000,0.89550000
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,1,LQS,5,8,1.00000000,0.46296710,0.00000000,0.63291526,0.86655000,0.65068587
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,2,QHS,39,125,0.64525766,0.91200000,0.35474234,0.75578371,0.84854290,0.56511919
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,3,MS,235,388,0.75886552,0.87628866,0.24113448,0.81336091,0.87172288,0.56940134
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,4,A1_SU-35,55,267,0.93383570,0.95149892,0.06616430,0.94258457,0.97917148,0.82391660
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,5,A2_C-130,57,340,0.93260244,0.99411765,0.06739756,0.96237803,0.99449891,0.78486508
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,6,A3_C-17,51,239,0.96277337,0.97390453,0.03722663,0.96830696,0.98804090,0.77927615
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,7,A4_C-5,23,123,0.87511670,1.00000000,0.12488330,0.93339972,0.99119184,0.87575643
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,8,A5_F-16,48,178,0.91865252,0.95165980,0.08134748,0.93486490,0.96330107,0.70081689
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,9,A6_TU-160,17,84,0.92269288,0.98809524,0.07730712,0.95427476,0.98247588,0.81257693
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,10,A7_E-3,31,98,0.94495013,0.97959184,0.05504987,0.96195921,0.98044887,0.80862807
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,11,A8_B-52,33,149,0.96447692,0.98657718,0.03552308,0.97540188,0.99098802,0.83975587
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,12,A9_P-3C,37,200,0.92638384,0.99000000,0.07361616,0.95713602,0.99165376,0.78257745
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,13,A10_B-1B,31,136,0.96363670,0.99264706,0.03636330,0.97792678,0.99433965,0.81215012
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,14,A11_E-8,31,110,0.90514693,0.94545455,0.09485307,0.92486177,0.98210070,0.83738402
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,15,A12_TU-22,37,108,0.85035748,0.95370370,0.14964252,0.89907048,0.98322116,0.83389707
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,16,A13_F-15,42,276,0.86691502,0.99637681,0.13308498,0.92714840,0.96622319,0.74430071
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,17,A14_KC-135,71,344,0.95649450,0.98546512,0.04350550,0.97076371,0.98678144,0.79926505
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,18,A15_F-22,22,98,0.94592412,0.89250357,0.05407588,0.91843771,0.96492386,0.71273765
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,19,A16_FA-18,48,454,0.93496367,0.99339207,0.06503633,0.96329269,0.99309515,0.83630454
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,20,A17_TU-95,59,212,0.90529113,0.97641509,0.09470887,0.93950896,0.99144462,0.88264037
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,21,A18_KC-10,17,63,0.96031182,0.96825397,0.03968818,0.96426654,0.99182014,0.84859688
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,22,A19_SU-34,56,213,0.86602438,0.94835681,0.13397562,0.90532257,0.97558320,0.77969166
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,23,A20_SU-24,40,158,0.99294149,0.89034527,0.00705851,0.93884880,0.96497591,0.76943937
new_labels,yolo26s,fold2,recall_best.pt,new_labels/yolo26s/fold2/weights/recall_best.pt,590bad80e5d13103ff7900a9752e960681be272c06eee85ba785c7d7e14b991a,24,FSC,13,60,0.48842428,0.63333333,0.51157572,0.55151911,0.59491923,0.31985779
