label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,0,HM,22,24,0.80300000,1.00000000,0.19700000,0.89073800,0.98200000,0.89200000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,1,LQS,5,5,0.71000000,0.50500000,0.29000000,0.59020600,0.60900000,0.49100000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,2,QHS,46,99,0.66700000,0.78900000,0.33300000,0.72288900,0.81600000,0.66500000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,3,MS,238,432,0.80200000,0.86100000,0.19800000,0.83045300,0.89700000,0.74500000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,4,A1_SU-35,56,284,0.98200000,0.96900000,0.01800000,0.97545700,0.99100000,0.90500000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,5,A2_C-130,58,321,0.96400000,0.99100000,0.03600000,0.97731400,0.99500000,0.93600000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,6,A3_C-17,50,223,0.97000000,1.00000000,0.03000000,0.98477200,0.98900000,0.92800000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,7,A4_C-5,23,120,0.97000000,0.97500000,0.03000000,0.97249400,0.99400000,0.93500000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,8,A5_F-16,48,192,0.98500000,0.96900000,0.01500000,0.97693400,0.96500000,0.86200000
final_dataset_20260828_u84126,yolo26s,fold1,best.pt,final_dataset_20260828_u84126/yolo26s/fold1/weights/best.pt,db2df3de07c8f9e4699a5d90cfaf7bd12b8394f528c61601c62e4d1b14a139d3,9,A6_TU-160,17,79,0.98800000,1.00000000,0.01200000,0.99396400,0.99500000,0.91100000
