label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,0,HM,33,34,1.00000000,0.94000000,0.00000000,0.96907200,0.97400000,0.83600000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,1,LQS,5,5,0.91800000,1.00000000,0.08200000,0.95724700,0.99500000,0.92200000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,2,QHS,44,126,0.80900000,0.80200000,0.19100000,0.80548500,0.86100000,0.71400000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,3,MS,238,447,0.84900000,0.84300000,0.15100000,0.84598900,0.91100000,0.72000000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,4,A1_SU-35,58,266,0.95600000,0.97000000,0.04400000,0.96294900,0.98100000,0.90300000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,5,A2_C-130,57,197,0.99000000,1.00000000,0.01000000,0.99497500,0.99500000,0.92600000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,6,A3_C-17,52,133,0.99000000,1.00000000,0.01000000,0.99497500,0.99500000,0.93400000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,7,A4_C-5,23,93,0.99200000,0.94600000,0.00800000,0.96845400,0.98400000,0.91000000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,8,A5_F-16,48,210,0.99000000,1.00000000,0.01000000,0.99497500,0.99500000,0.89100000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,9,A6_TU-160,17,63,0.98600000,1.00000000,0.01400000,0.99295100,0.99500000,0.92000000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,10,A7_E-3,32,122,0.99700000,0.98400000,0.00300000,0.99045700,0.99500000,0.94000000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,11,A8_B-52,33,179,0.99600000,0.98900000,0.00400000,0.99248800,0.99500000,0.95900000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,12,A9_P-3C,38,215,1.00000000,0.96200000,0.00000000,0.98063200,0.99400000,0.94100000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,13,A10_B-1B,32,164,0.99400000,0.99300000,0.00600000,0.99350000,0.99500000,0.94800000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,14,A11_E-8,29,47,0.97600000,0.97900000,0.02400000,0.97749800,0.97200000,0.91300000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,15,A12_TU-22,37,109,0.99100000,0.97900000,0.00900000,0.98496300,0.99500000,0.91300000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,16,A13_F-15,42,264,0.98400000,0.99200000,0.01600000,0.98798400,0.99500000,0.87900000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,17,A14_KC-135,71,257,0.97900000,0.99600000,0.02100000,0.98742700,0.99500000,0.94700000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,18,A15_F-22,23,104,0.99500000,1.00000000,0.00500000,0.99749400,0.99500000,0.89700000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,19,A16_FA-18,48,458,0.99400000,0.98300000,0.00600000,0.98846900,0.99500000,0.93800000
final_dataset_20260828_u84126,yolo26n,fold4,best.pt,final_dataset_20260828_u84126/yolo26n/fold4/weights/best.pt,2cab25a73b051ebee622e9d8aa2f862021b8f2e3c82897f3bcaed79190c05c00,20,A17_TU-95,60,234,0.99700000,1.00000000,0.00300000,0.99849800,0.99500000,0.92500000
