label_set,model,fold,checkpoint,checkpoint_path,checkpoint_sha256,class_id,class_name,images,instances,precision,recall,fdr,f1,map50,map50_95
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,0,HM,2,2,0.82397984,0.50000000,0.17602016,0.62235075,0.53750000,0.53750000
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,1,LQS,5,5,0.87882498,0.40000000,0.12117502,0.54977029,0.47125000,0.42412500
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,2,QHS,41,163,0.81428194,0.68711656,0.18571806,0.74531393,0.76432324,0.52312583
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,3,MS,237,345,0.85670581,0.77982429,0.14329419,0.81645917,0.86014351,0.61044891
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,4,A1_SU-35,55,241,0.95536522,0.96265560,0.04463478,0.95899656,0.98479368,0.85816189
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,5,A2_C-130,58,252,0.99158779,0.99603175,0.00841221,0.99380480,0.99412698,0.83408036
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,6,A3_C-17,51,209,0.97534292,0.99521531,0.02465708,0.98517891,0.99019878,0.82434068
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,7,A4_C-5,23,84,1.00000000,0.89600678,0.00000000,0.94515145,0.98360376,0.88159488
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,8,A5_F-16,48,243,0.98600681,0.86992199,0.01399319,0.92433395,0.98710854,0.78416525
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,9,A6_TU-160,17,73,1.00000000,0.95498422,0.00000000,0.97697384,0.98977818,0.83633771
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,10,A7_E-3,32,137,1.00000000,0.95427208,0.00000000,0.97660105,0.99059503,0.86024422
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,11,A8_B-52,33,170,0.99842822,0.99411765,0.00157178,0.99626827,0.99500000,0.86409883
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,12,A9_P-3C,37,193,1.00000000,0.98869989,0.00000000,0.99431784,0.99469697,0.83158879
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,13,A10_B-1B,32,155,0.99578040,0.98709677,0.00421960,0.99141957,0.99487261,0.82755618
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,14,A11_E-8,31,95,1.00000000,0.86250127,0.00000000,0.92617523,0.95531691,0.82357201
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,15,A12_TU-22,38,111,0.98052131,0.99099099,0.01947869,0.98572835,0.99473052,0.87278208
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,16,A13_F-15,42,258,0.92868278,0.90697674,0.07131722,0.91770143,0.94084623,0.74026502
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,17,A14_KC-135,72,263,0.95574113,0.98529468,0.04425887,0.97029292,0.98815671,0.83014941
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,18,A15_F-22,23,115,0.99019726,0.87836920,0.00980274,0.93093695,0.97644117,0.77295248
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,19,A16_FA-18,48,396,0.98748353,0.99614682,0.01251647,0.99179625,0.99334708,0.82000335
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,20,A17_TU-95,60,233,0.99406661,1.00000000,0.00593339,0.99702448,0.99500000,0.90477574
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,21,A18_KC-10,16,52,0.97545064,1.00000000,0.02454936,0.98757278,0.99292453,0.84287947
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,22,A19_SU-34,56,145,0.95967465,0.89655172,0.04032535,0.92703991,0.97036722,0.83051006
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,23,A20_SU-24,40,134,0.91881620,0.98507463,0.08118380,0.95079246,0.98382265,0.85242137
new_labels,yolo26s,fold3,precision_fdr_best.pt,new_labels/yolo26s/fold3/weights/precision_fdr_best.pt,8de0bbe98df0239748f6795a7c999464b218a561678e0b309a6cb8b85775acf1,24,FSC,13,108,0.89396654,0.23426183,0.10603346,0.37124086,0.44146251,0.24770348
