epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
33,1767.01,0.79878,0.44021,0.00441,0.92549,0.8963,0.92764,0.82277,0.54454,0.33981,0.00363,0.0133939,0.00446464,0.0133939,0.00446464,0.0133939,0.00446464,0.0133939,0.00446464
34,1819.43,0.78641,0.43753,0.00443,0.9116,0.88878,0.92145,0.82861,0.51759,0.34422,0.00353,0.0132961,0.00443202,0.0132961,0.00443202,0.0132961,0.00443202,0.0132961,0.00443202
35,1872.86,0.77763,0.43008,0.00431,0.9402,0.89535,0.92564,0.83235,0.51706,0.33672,0.00347,0.0131957,0.00439856,0.0131957,0.00439856,0.0131957,0.00439856,0.0131957,0.00439856
36,1926.54,0.77723,0.41673,0.00433,0.95018,0.90658,0.93485,0.83194,0.54036,0.32997,0.00361,0.0130929,0.00436428,0.0130929,0.00436428,0.0130929,0.00436428,0.0130929,0.00436428
37,1979.97,0.77055,0.4136,0.00433,0.93815,0.90192,0.93671,0.83648,0.52092,0.33695,0.00352,0.0129876,0.0043292,0.0129876,0.0043292,0.0129876,0.0043292,0.0129876,0.0043292
38,2033.9,0.77019,0.4115,0.00422,0.95675,0.90098,0.93859,0.84003,0.50545,0.32113,0.00342,0.01288,0.00429332,0.01288,0.00429332,0.01288,0.00429332,0.01288,0.00429332
39,2087.07,0.76604,0.41697,0.00418,0.93325,0.8975,0.94165,0.84553,0.51437,0.31694,0.00346,0.01277,0.00425667,0.01277,0.00425667,0.01277,0.00425667,0.01277,0.00425667
40,2140.16,0.75916,0.4064,0.00422,0.94241,0.90283,0.93454,0.83434,0.52612,0.32831,0.00356,0.0126578,0.00421925,0.0126578,0.00421925,0.0126578,0.00421925,0.0126578,0.00421925
41,2191.13,0.75835,0.40994,0.00427,0.93167,0.89404,0.91976,0.82707,0.5196,0.34146,0.00348,0.0125433,0.0041811,0.0125433,0.0041811,0.0125433,0.0041811,0.0125433,0.0041811
42,2245.21,0.74924,0.39884,0.00419,0.95094,0.88689,0.93075,0.83887,0.5092,0.32673,0.00342,0.0124266,0.00414222,0.0124266,0.00414222,0.0124266,0.00414222,0.0124266,0.00414222
43,2298.31,0.74576,0.39189,0.0042,0.93118,0.90181,0.92811,0.8348,0.51375,0.33446,0.00345,0.0123079,0.00410262,0.0123079,0.00410262,0.0123079,0.00410262,0.0123079,0.00410262
44,2351.5,0.7462,0.39244,0.00413,0.9471,0.90659,0.93116,0.84006,0.49965,0.32763,0.00334,0.012187,0.00406234,0.012187,0.00406234,0.012187,0.00406234,0.012187,0.00406234
45,2404.89,0.73666,0.38825,0.00406,0.9294,0.90514,0.93252,0.84269,0.50443,0.32895,0.00335,0.0120641,0.00402138,0.0120641,0.00402138,0.0120641,0.00402138,0.0120641,0.00402138
46,2458.14,0.73472,0.38442,0.00406,0.93473,0.90369,0.93652,0.84144,0.5086,0.31504,0.00338,0.0119393,0.00397977,0.0119393,0.00397977,0.0119393,0.00397977,0.0119393,0.00397977
47,2511.98,0.72586,0.37134,0.00401,0.92195,0.91452,0.93568,0.84495,0.49866,0.32577,0.00331,0.0118125,0.00393752,0.0118125,0.00393752,0.0118125,0.00393752,0.0118125,0.00393752
48,2565.88,0.73364,0.38207,0.00401,0.93599,0.91788,0.93022,0.83718,0.50509,0.32302,0.00337,0.0116839,0.00389464,0.0116839,0.00389464,0.0116839,0.00389464,0.0116839,0.00389464
49,2619.65,0.72262,0.37448,0.00401,0.93416,0.91825,0.94124,0.84639,0.50242,0.31892,0.00336,0.0115535,0.00385117,0.0115535,0.00385117,0.0115535,0.00385117,0.0115535,0.00385117
50,2673.04,0.72646,0.37561,0.00401,0.95634,0.91174,0.94473,0.85139,0.50227,0.32237,0.00335,0.0114214,0.00380712,0.0114214,0.00380712,0.0114214,0.00380712,0.0114214,0.00380712
51,2727.12,0.72038,0.36821,0.00398,0.9285,0.93454,0.94356,0.84977,0.49175,0.31109,0.00331,0.0112875,0.0037625,0.0112875,0.0037625,0.0112875,0.0037625,0.0112875,0.0037625
52,2780.84,0.72344,0.36719,0.00396,0.91203,0.93404,0.93524,0.84543,0.5005,0.31338,0.00332,0.011152,0.00371734,0.011152,0.00371734,0.011152,0.00371734,0.011152,0.00371734
53,2834.41,0.71383,0.36148,0.00398,0.91359,0.9309,0.94283,0.85422,0.49195,0.31461,0.00328,0.011015,0.00367166,0.011015,0.00367166,0.011015,0.00367166,0.011015,0.00367166
54,2888.19,0.71381,0.36461,0.00392,0.93266,0.90506,0.9291,0.84221,0.49144,0.3188,0.00329,0.0108764,0.00362547,0.0108764,0.00362547,0.0108764,0.00362547,0.0108764,0.00362547
55,2942.16,0.71241,0.35789,0.00398,0.94496,0.89922,0.93199,0.84643,0.49023,0.31327,0.00329,0.0107364,0.0035788,0.0107364,0.0035788,0.0107364,0.0035788,0.0107364,0.0035788
56,2995.95,0.70327,0.35023,0.00389,0.95173,0.90957,0.94187,0.85326,0.49063,0.32001,0.00327,0.010595,0.00353167,0.010595,0.00353167,0.010595,0.00353167,0.010595,0.00353167
57,3049.4,0.70274,0.35419,0.00382,0.9448,0.90526,0.93454,0.84429,0.48685,0.32017,0.00328,0.0104523,0.0034841,0.0104523,0.0034841,0.0104523,0.0034841,0.0104523,0.0034841
58,3103,0.69722,0.34594,0.00384,0.94374,0.90334,0.92808,0.84527,0.48409,0.32892,0.00326,0.0103083,0.00343611,0.0103083,0.00343611,0.0103083,0.00343611,0.0103083,0.00343611
59,3157.11,0.69542,0.34414,0.00377,0.93834,0.89643,0.93204,0.84688,0.48655,0.32285,0.00327,0.0101631,0.00338772,0.0101631,0.00338772,0.0101631,0.00338772,0.0101631,0.00338772
60,3211.18,0.69557,0.34054,0.00382,0.94929,0.90434,0.92684,0.84107,0.48543,0.31783,0.00326,0.0100168,0.00333894,0.0100168,0.00333894,0.0100168,0.00333894,0.0100168,0.00333894
61,3264.57,0.68364,0.3378,0.0038,0.93594,0.90547,0.92557,0.84418,0.48432,0.31661,0.00323,0.00986945,0.00328982,0.00986945,0.00328982,0.00986945,0.00328982,0.00986945,0.00328982
62,3318.12,0.68503,0.33546,0.00377,0.92527,0.91077,0.92681,0.84297,0.48379,0.33172,0.00325,0.00972106,0.00324035,0.00972106,0.00324035,0.00972106,0.00324035,0.00972106,0.00324035
63,3371.39,0.68743,0.33807,0.00375,0.93441,0.90976,0.92948,0.84618,0.49248,0.32032,0.0033,0.00957173,0.00319058,0.00957173,0.00319058,0.00957173,0.00319058,0.00957173,0.00319058
64,3424.7,0.67294,0.332,0.00374,0.93314,0.90952,0.9371,0.8514,0.49816,0.31916,0.0033,0.00942152,0.00314051,0.00942152,0.00314051,0.00942152,0.00314051,0.00942152,0.00314051
65,3478.22,0.68884,0.33737,0.00374,0.9368,0.91847,0.93938,0.85279,0.48175,0.31203,0.00325,0.00927051,0.00309017,0.00927051,0.00309017,0.00927051,0.00309017,0.00927051,0.00309017
66,3532.06,0.67609,0.33081,0.00372,0.94084,0.91653,0.93457,0.85155,0.48549,0.31406,0.00324,0.00911874,0.00303958,0.00911874,0.00303958,0.00911874,0.00303958,0.00911874,0.00303958
67,3586.06,0.66916,0.32945,0.00367,0.92527,0.9199,0.93294,0.84897,0.49067,0.32486,0.00324,0.00896631,0.00298877,0.00896631,0.00298877,0.00896631,0.00298877,0.00896631,0.00298877
68,3639.24,0.66217,0.32459,0.00363,0.9445,0.90867,0.92886,0.84754,0.48696,0.31853,0.00327,0.00881326,0.00293775,0.00881326,0.00293775,0.00881326,0.00293775,0.00881326,0.00293775
69,3692.65,0.6625,0.32185,0.00366,0.93663,0.91795,0.92732,0.84582,0.49093,0.31895,0.00326,0.00865967,0.00288656,0.00865967,0.00288656,0.00865967,0.00288656,0.00865967,0.00288656
70,3768.26,0.67282,0.32489,0.00364,0.94284,0.91883,0.93127,0.84783,0.48985,0.31496,0.00325,0.0085056,0.0028352,0.0085056,0.0028352,0.0085056,0.0028352,0.0085056,0.0028352
71,3845.62,0.65469,0.32093,0.00357,0.93377,0.91497,0.93148,0.84778,0.48893,0.3121,0.00323,0.00835112,0.00278371,0.00835112,0.00278371,0.00835112,0.00278371,0.00835112,0.00278371
72,3898.94,0.65707,0.31828,0.00357,0.92479,0.91527,0.93089,0.84811,0.48443,0.31927,0.00324,0.00819631,0.0027321,0.00819631,0.0027321,0.00819631,0.0027321,0.00819631,0.0027321
73,3952.25,0.65338,0.32234,0.00354,0.94061,0.90825,0.93104,0.84757,0.48134,0.31713,0.00324,0.00804122,0.00268041,0.00804122,0.00268041,0.00804122,0.00268041,0.00804122,0.00268041
74,4005.62,0.64982,0.31532,0.00357,0.9464,0.90822,0.9319,0.84747,0.48535,0.31679,0.00325,0.00788593,0.00262864,0.00788593,0.00262864,0.00788593,0.00262864,0.00788593,0.00262864
75,4097.18,0.65127,0.30528,0.00351,0.94306,0.90904,0.93019,0.84652,0.48695,0.3146,0.00327,0.0077305,0.00257683,0.0077305,0.00257683,0.0077305,0.00257683,0.0077305,0.00257683
76,4147.3,0.6435,0.30507,0.00352,0.93974,0.91426,0.92913,0.8459,0.48399,0.322,0.00322,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525,0.007575,0.002525
77,4195.1,0.63668,0.30345,0.0035,0.95288,0.90754,0.93026,0.84726,0.4824,0.32171,0.00322,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317,0.0074195,0.00247317
78,4244.53,0.64165,0.30014,0.00346,0.93667,0.915,0.93064,0.84817,0.482,0.32658,0.00321,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136,0.00726407,0.00242136
79,4292.71,0.63807,0.30379,0.00349,0.94811,0.90992,0.92929,0.84885,0.47903,0.33067,0.00321,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959,0.00710878,0.00236959
80,4340.71,0.62575,0.29281,0.00341,0.95004,0.90838,0.92766,0.8484,0.47567,0.33042,0.00319,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179,0.00695369,0.0023179
81,4389.35,0.63104,0.29948,0.00344,0.94415,0.91215,0.92704,0.84854,0.47598,0.33049,0.00319,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629,0.00679888,0.00226629
82,4437.22,0.62084,0.28937,0.00339,0.94959,0.90791,0.92808,0.84854,0.47495,0.33212,0.00318,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148,0.0066444,0.0022148
83,4490.62,0.62224,0.2936,0.00336,0.9468,0.91247,0.92572,0.84627,0.47793,0.33099,0.00319,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344,0.00649033,0.00216344
84,4539.01,0.61652,0.29041,0.00337,0.95294,0.90976,0.92882,0.84912,0.47575,0.32663,0.00319,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225,0.00633674,0.00211225
85,4592.59,0.61072,0.28358,0.00335,0.94396,0.91333,0.92659,0.84812,0.47528,0.32368,0.0032,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123,0.00618369,0.00206123
86,4646,0.62209,0.28644,0.00335,0.95065,0.9117,0.92544,0.84672,0.47823,0.3195,0.00321,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042,0.00603126,0.00201042
87,4699.88,0.60893,0.28165,0.00335,0.95131,0.90864,0.92556,0.84721,0.47855,0.32527,0.0032,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983,0.00587949,0.00195983
88,4753.69,0.60922,0.27638,0.00331,0.95024,0.90886,0.92558,0.84663,0.4798,0.32535,0.00322,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949,0.00572848,0.00190949
89,4807.13,0.59803,0.27564,0.00324,0.9495,0.90759,0.92489,0.84549,0.48079,0.32969,0.00321,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942,0.00557827,0.00185942
90,4860.49,0.60487,0.28319,0.0033,0.94757,0.90951,0.92649,0.84756,0.47785,0.33181,0.00319,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965,0.00542894,0.00180965
91,4914.37,0.60805,0.27969,0.00324,0.95012,0.90731,0.92807,0.84908,0.47716,0.32778,0.00318,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018,0.00528055,0.00176018
92,4968.16,0.59129,0.27439,0.00326,0.94026,0.91219,0.92878,0.84929,0.47627,0.33187,0.00317,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106,0.00513317,0.00171106
93,5021.85,0.5963,0.27309,0.00322,0.95026,0.90985,0.9309,0.8508,0.47677,0.33516,0.00318,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228,0.00498685,0.00166228
94,5075.79,0.59304,0.27014,0.0032,0.95061,0.90832,0.93217,0.85145,0.47744,0.33098,0.00318,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389,0.00484168,0.00161389
95,5129.08,0.58756,0.27069,0.00319,0.94908,0.90966,0.93241,0.85308,0.47851,0.32821,0.00319,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659,0.0046977,0.0015659
96,5182.41,0.58329,0.26895,0.00315,0.95276,0.90698,0.93183,0.85222,0.47735,0.32925,0.00317,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833,0.00455498,0.00151833
97,5236.3,0.58082,0.26546,0.00312,0.95293,0.90969,0.92844,0.85036,0.4767,0.32757,0.00318,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712,0.00441359,0.0014712
98,5289.85,0.58303,0.2658,0.00314,0.94875,0.91194,0.9266,0.84881,0.47677,0.32769,0.00317,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453,0.00427358,0.00142453
99,5343.65,0.5743,0.26556,0.0031,0.95054,0.91005,0.92692,0.84932,0.47544,0.33152,0.00316,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834,0.00413503,0.00137834
100,5397.6,0.56854,0.25893,0.00311,0.94904,0.90986,0.92664,0.84907,0.47593,0.33091,0.00317,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266,0.00399798,0.00133266
101,5451.49,0.57236,0.25956,0.00313,0.95057,0.9072,0.92655,0.84885,0.47669,0.33191,0.00317,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875,0.0038625,0.0012875
102,5505.58,0.57122,0.26358,0.00309,0.94873,0.91064,0.92602,0.84878,0.47738,0.33267,0.00317,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288,0.00372865,0.00124288
103,5559.24,0.56792,0.25851,0.00304,0.94713,0.91114,0.92651,0.84889,0.47561,0.33526,0.00315,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883,0.00359649,0.00119883
